playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0.4","null","null","null","96","null","null","0","null","null","null","0.4","0.4","null","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0.78","null","null","null","134","null","null","0.055","null","null","null","0.78","0.78","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0.37","null","null","null","80","null","null","0.025","null","null","null","0.37","0.37","null","null",
"2553552","null","Khari Lee","TE","DET","TE","DET","null","0.39","null","null","null","76","null","null","0.005","null","null","null","0.39","0.39","null","null",
"2553554","null","Matt Lengel","TE","NE","TE","NE","null","0","null","null","null","86","null","null","0","null","null","null","0","0","null","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","null","7.71","null","null","null","49","null","null","0.09","null","null","null","7.71","7.71","5.1459","null",
"2553600","null","Jameill Showers","QB","DAL","QB","DAL","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","2.33","null","null","null","112","null","null","0.045","null","null","null","2.33","2.33","4.2994","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","0.56","null","null","null","142","null","null","0.015","null","null","null","0.56","0.56","8.411","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","1.86","null","null","null","67","null","null","0.315","null","null","null","1.86","1.86","8.9154","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","1.8","null","null","null","21","null","null","0.2","null","null","null","1.8","1.8","8.4831","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.4","null","null","null","96","null","null","5.5511e-17","null","null","null","0.4","0.4","7.198","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","2.59","null","null","null","106","null","null","0.02","null","null","null","10.36","10.36","3.5739","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","2.59","null","null","null","106","null","null","0.02","null","null","null","10.36","10.36","3.5739","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","2.59","null","null","null","106","null","null","0.02","null","null","null","10.36","10.36","3.5739","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","2.59","null","null","null","106","null","null","0.02","null","null","null","10.36","10.36","3.5739","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","null","1.58","null","null","null","68","null","null","0.08","null","null","null","1.58","1.58","5.0037","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","null","0.48","null","null","null","149","null","null","0.025","null","null","null","0.48","0.48","3.9971","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","12.68","null","null","null","17","null","null","0.27","null","null","null","12.68","12.68","4.5266","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","null","6.72","null","null","null","59","null","null","0.115","null","null","null","6.72","6.72","3.9971","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","null","0.66","null","null","null","85","null","null","0.015","null","null","null","0.66","0.66","null","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","null","5.91","null","null","null","19","null","null","0.085","null","null","null","5.91","5.91","4.1569","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","2.5","null","null","null","3","null","null","0.15","null","null","null","2.5","2.5","4.8588","null",
"2553867","null","Mack Brown","RB","WAS","RB","WAS","null","0","null","null","null","117","null","null","0","null","null","null","0","0","null","null",
"2553895","null","Adam Humphries","WR","TB","WR","TB","null","7.2","null","null","null","53","null","null","0.04","null","null","null","7.2","7.2","3.8157","null",
"2553900","null","Daniel Brown","WR","CHI","WR","CHI","null","4.54","null","null","null","84","null","null","0.485","null","null","null","4.54","4.54","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","11.91","null","null","null","20","null","null","0.115","null","null","null","11.91","11.91","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","0.53","null","null","null","145","null","null","0.03","null","null","null","0.53","0.53","null","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","1.65","null","null","null","124","null","null","0.205","null","null","null","1.65","1.65","15.4853","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","2.75","null","null","null","100","null","null","0.035","null","null","null","2.75","2.75","9.197","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","7.42","null","null","null","52","null","null","0.235","null","null","null","7.42","7.42","6.4157","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","0.15","null","null","null","116","null","null","0.15","null","null","null","0.15","0.15","null","null",
"2555220","null","Derek Watt","RB","SD","RB","SD","null","0.65","null","null","null","86","null","null","0.02","null","null","null","0.65","0.65","2.9047","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","12.28","null","null","null","19","null","null","0.305","null","null","null","12.28","12.28","null","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","17.98","null","null","null","3","null","null","0.99","null","null","null","17.98","17.98","1.7598","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","null","0.64","null","null","null","87","null","null","0.04","null","null","null","0.64","0.64","6.5302","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","10.58","null","null","null","25","null","null","1.345","null","null","null","10.58","10.58","3.9542","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","0.71","null","null","null","83","null","null","0.04","null","null","null","0.71","0.71","null","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","0.38","null","null","null","100","null","null","0.01","null","null","null","0.38","0.38","null","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","15.006","null","null","null","23","null","null","0.364","null","null","null","15.006","15.006","6.2895","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","16.692","null","null","null","18","null","null","0.415","null","null","null","16.692","16.692","4.025","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.39","null","null","null","76","null","null","0.015","null","null","null","0.39","0.39","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","9.83","null","null","null","34","null","null","0.35","null","null","null","9.83","9.83","4.0576","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0.44","null","null","null","74","null","null","0.035","null","null","null","0.44","0.44","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","2.08","null","null","null","47","null","null","0.085","null","null","null","2.08","2.08","9.028","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","9.996","null","null","null","30","null","null","9.712","null","null","null","9.996","9.996","2.8927","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","1.12","null","null","null","129","null","null","0.045","null","null","null","1.12","1.12","3.5739","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","11.652","null","null","null","29","null","null","6.51","null","null","null","11.652","11.652","4.4024","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","5.59","null","null","null","24","null","null","0.38","null","null","null","5.59","5.59","3.4466","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","7.11","null","null","null","56","null","null","0.225","null","null","null","7.11","7.11","null","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","3.47","null","null","null","95","null","null","0.22","null","null","null","3.47","3.47","5.3878","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.51","null","null","null","146","null","null","0.02","null","null","null","0.51","0.51","2.2436","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","0.72","null","null","null","63","null","null","0.055","null","null","null","0.72","0.72","5.1717","null",
"2555408","null","Roberto Aguayo","K","TB","K","TB","null","2","null","null","null","16","null","null","0.05","null","null","null","2","2","5.8472","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.42","null","null","null","152","null","null","0","null","null","null","0.42","0.42","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","5.27","null","null","null","25","null","null","0.19","null","null","null","5.27","5.27","4.7658","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","16.23","null","null","null","6","null","null","1.95","null","null","null","16.23","16.23","2.2369","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","1.67","null","null","null","123","null","null","0.105","null","null","null","1.67","1.67","10.8296","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555427","null","Nate Sudfeld","QB","WAS","QB","WAS","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","2.26","null","null","null","63","null","null","0.12","null","null","null","2.26","2.26","5.0037","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","5.83","null","null","null","39","null","null","0.37","null","null","null","5.83","5.83","1.7598","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","7.85","null","null","null","33","null","null","0.175","null","null","null","7.85","7.85","4.7174","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","2.19","null","null","null","64","null","null","0.115","null","null","null","2.19","2.19","8.9154","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","8.67","null","null","null","42","null","null","0.16","null","null","null","8.67","8.67","4.2994","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","2.56","null","null","null","108","null","null","0.06","null","null","null","2.56","2.56","5.5692","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.4","null","null","null","155","null","null","0.03","null","null","null","0.4","0.4","null","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","null","0","null","null","null","86","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0.29","null","null","null","84","null","null","0.225","null","null","null","0.29","0.29","null","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","3.88","null","null","null","47","null","null","0.085","null","null","null","3.88","3.88","3.2863","null",
"2556144","null","Daniel Braverman","WR","CHI","WR","CHI","null","0","null","null","null","171","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.42","null","null","null","152","null","null","0.01","null","null","null","0.42","0.42","8.2296","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","11.71","null","null","null","22","null","null","0.595","null","null","null","11.71","11.71","4.4808","null",
"2556232","null","Jake Rudock","QB","DET","QB","DET","null","0","null","null","null","60","null","null","null","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0.43","null","null","null","94","null","null","0.02","null","null","null","0.43","0.43","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","12.82","null","null","null","15","null","null","0.145","null","null","null","12.82","12.82","2.6064","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","null","0.37","null","null","null","156","null","null","0.02","null","null","null","0.37","0.37","null","null",
"2556396","null","Chester Rogers","WR","IND","WR","IND","null","0.42","null","null","null","152","null","null","0.035","null","null","null","0.42","0.42","5.6901","null",
"2556399","null","Tevaun Smith","WR","IND","WR","IND","null","0.29","null","null","null","163","null","null","0.03","null","null","null","0.29","0.29","null","null",
"2556404","null","Maurice Harris","WR","WAS","WR","WAS","null","1.18","null","null","null","128","null","null","0.06","null","null","null","1.18","1.18","5.7506","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","0.85","null","null","null","80","null","null","0.12","null","null","null","0.85","0.85","8.9154","null",
"2556453","null","Hakeem Valles","TE","ARI","TE","ARI","null","0","null","null","null","86","null","null","0","null","null","null","0","0","null","null",
"2556460","null","Geronimo Allison","WR","GB","WR","GB","null","0.58","null","null","null","141","null","null","0.025","null","null","null","0.58","0.58","1.9413","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","5.86","null","null","null","71","null","null","0.115","null","null","null","5.86","5.86","5.6901","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","1.79","null","null","null","53","null","null","0.165","null","null","null","1.79","1.79","5.1717","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","null","1.41","null","null","null","72","null","null","0.205","null","null","null","1.41","1.41","6.0531","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.088","null","null","null","56","null","null","0.048","null","null","null","0.088","0.088","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.67","null","null","null","64","null","null","0.01","null","null","null","0.67","0.67","7.4043","null",
"2556517","null","Ed Eagan","WR","BUF","WR","BUF","null","0","null","null","null","171","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","1.41","null","null","null","126","null","null","0.195","null","null","null","1.41","1.41","2.8483","null",
"2556563","null","Don Jackson","RB","GB","RB","GB","null","0","null","null","null","117","null","null","null","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","2.1","null","null","null","118","null","null","0.065","null","null","null","2.1","2.1","6.6575","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","2.66","null","null","null","105","null","null","0.075","null","null","null","2.66","2.66","null","null",
"2556612","null","Tanner McEvoy","WR","SEA","WR","SEA","null","1.25","null","null","null","127","null","null","0.1","null","null","null","1.25","1.25","null","null",
"2556697","null","Bryce Treggs","WR","PHI","WR","PHI","null","2.79","null","null","null","99","null","null","0.04","null","null","null","2.79","2.79","8.2296","null",
"2556743","null","Chris Hubert","WR","ARI","WR","ARI","null","0","null","null","null","171","null","null","null","null","null","null","0","0","null","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","0.46","null","null","null","150","null","null","0.025","null","null","null","0.46","0.46","5.5087","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","0.2","null","null","null","167","null","null","0.055","null","null","null","0.2","0.2","7.9273","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","1.51","null","null","null","69","null","null","0.035","null","null","null","1.51","1.51","6.5302","null",
"2556805","null","Johnny Holton","WR","OAK","WR","OAK","null","1.68","null","null","null","122","null","null","0.02","null","null","null","1.68","1.68","3.6948","null",
"2556818","null","Ryan OMalley","TE","OAK","TE","OAK","null","0","null","null","null","86","null","null","null","null","null","null","0","0","null","null",
"2556882","null","Jake Lampman","WR","NO","WR","NO","null","0.45","null","null","null","151","null","null","0.03","null","null","null","0.45","0.45","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","5.53","null","null","null","40","null","null","0.16","null","null","null","5.53","5.53","5.9577","null",
"2557531","null","Troymaine Pope","RB","SEA","RB","SEA","null","0.37","null","null","null","101","null","null","0.01","null","null","null","0.37","0.37","null","null",
