playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","1.8","null","null","null","57","null","null","0.1","null","null","null","1.8","1.8","6.1653","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","1.9","null","null","null","30","null","null","0.2","null","null","null","1.9","1.9","4.4614","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2540257","null","Justice Cunningham","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","5.5","null","null","null","13","null","null","1.1","null","null","null","5.5","5.5","1.5184","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","0.3","null","null","null","67","null","null","0","null","null","null","0.3","0.3","5.5777","null",
"2540261","null","Corey Fuller","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2540263","null","Sean Renfree","QB","FA","QB","FA","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","0.5","null","null","null","58","null","null","0","null","null","null","0.5","0.5","8.2162","null",
"2541096","null","Ifeanyi Momah","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","0.7","null","null","null","125","null","null","0","null","null","null","0.7","0.7","4.9343","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.8","null","null","null","11","null","null","0.45","null","null","null","12.8","12.8","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.9","null","null","null","44","null","null","0","null","null","null","0.9","0.9","4.9688","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","0.5","null","null","null","58","null","null","0","null","null","null","0.5","0.5","null","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","2.2","null","null","null","29","null","null","0.3","null","null","null","2.2","2.2","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","1.3","null","null","null","107","null","null","0.05","null","null","null","1.3","1.3","2.7411","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","FA","QB","FA","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","2","null","null","null","52","null","null","0.05","null","null","null","2","2","4.5477","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","11","null","null","null","5","null","null","2","null","null","null","11","11","4.8588","null",
"2541778","null","Kendall Gaskins","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","10.4","null","null","null","23","null","null","0.35","null","null","null","10.4","10.4","null","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","1.4","null","null","null","34","null","null","0.05","null","null","null","1.4","1.4","5.2732","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0.4","null","null","null","142","null","null","0","null","null","null","0.4","0.4","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","8","null","null","null","37","null","null","0.35","null","null","null","8","8","4.5688","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.28","null","null","null","45","null","null","0.01","null","null","null","0.28","0.28","null","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","6","null","null","null","46","null","null","0.15","null","null","null","6","6","null","null",
"2543462","null","Johnny Manziel","QB","FA","QB","FA","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","4.1","null","null","null","15","null","null","0.15","null","null","null","4.1","4.1","2.6347","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","8.3","null","null","null","35","null","null","0.3","null","null","null","8.3","8.3","null","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","12.2","null","null","null","11","null","null","0.3","null","null","null","12.2","12.2","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","11.8","null","null","null","13","null","null","0.1","null","null","null","11.8","11.8","4.0814","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","19.06","null","null","null","8","null","null","2.76","null","null","null","19.06","19.06","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","13.4","null","null","null","3","null","null","0.35","null","null","null","13.4","13.4","4.6906","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","11.7","null","null","null","14","null","null","1.7764e-15","null","null","null","11.7","11.7","3.4722","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","7.3","null","null","null","39","null","null","0.55","null","null","null","7.3","7.3","null","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.36","null","null","null","37","null","null","0.04","null","null","null","0.36","0.36","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","5.9","null","null","null","47","null","null","0.1","null","null","null","5.9","5.9","4.1423","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","16.18","null","null","null","10","null","null","0.07","null","null","null","16.18","16.18","5.1573","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","5","null","null","null","58","null","null","0","null","null","null","5","5","null","null",
"2543502","null","Tre Mason","RB","LA","RB","LA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","12.9","null","null","null","5","null","null","0.25","null","null","null","12.9","12.9","3.3503","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","1.5","null","null","null","67","null","null","0.2","null","null","null","1.5","1.5","6.1653","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","8.4","null","null","null","23","null","null","0.55","null","null","null","8.4","8.4","2.5495","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.5","null","null","null","138","null","null","0","null","null","null","0.5","0.5","null","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","1.6","null","null","null","63","null","null","0","null","null","null","1.6","1.6","null","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","9.1","null","null","null","21","null","null","0.5","null","null","null","9.1","9.1","null","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","10.9","null","null","null","20","null","null","0.4","null","null","null","10.9","10.9","4.9953","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","1","null","null","null","118","null","null","0","null","null","null","1","1","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.2","null","null","null","50","null","null","0.04","null","null","null","0.2","0.2","null","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543655","null","Tyler Gaffney","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","11.5","null","null","null","14","null","null","0.15","null","null","null","11.5","11.5","3.7865","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","1.4","null","null","null","34","null","null","0.1","null","null","null","1.4","1.4","6.491","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.1","null","null","null","97","null","null","0.05","null","null","null","0.1","0.1","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","7.2","null","null","null","30","null","null","0.25","null","null","null","7.2","7.2","4.1671","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","3.8","null","null","null","17","null","null","0.1","null","null","null","3.8","3.8","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","13.7","null","null","null","8","null","null","0.15","null","null","null","13.7","13.7","3.0253","null",
"2543746","null","Josh Huff","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","0.6","null","null","null","134","null","null","0","null","null","null","0.6","0.6","6.4575","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0.42","null","null","null","33","null","null","0.01","null","null","null","0.42","0.42","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","0.9","null","null","null","121","null","null","0.05","null","null","null","0.9","0.9","2.7411","null",
"2543767","null","Logan Thomas","QB","BUF","QB","BUF","null","0.1","null","null","null","59","null","null","0.02","null","null","null","0.1","0.1","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","4.2","null","null","null","38","null","null","0.65","null","null","null","4.2","4.2","3.7865","null",
"2543774","null","Jared Abbrederis","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","FA","K","FA","null","0","null","null","null","31","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.32","null","null","null","39","null","null","0.04","null","null","null","0.32","0.32","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","4.9","null","null","null","61","null","null","0.25","null","null","null","4.9","4.9","4.2032","null",
"2543836","null","T.J. Jones","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","3.6","null","null","null","77","null","null","0.1","null","null","null","3.6","3.6","null","null",
"2550158","null","Nate Freese","K","FA","K","FA","null","0","null","null","null","31","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","3.5","null","null","null","79","null","null","0.05","null","null","null","3.5","3.5","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","SD","WR","SD","null","0.3","null","null","null","146","null","null","0","null","null","null","0.3","0.3","null","null",
"2550183","null","Jeremy Butler","WR","SD","WR","SD","null","2.2","null","null","null","98","null","null","0","null","null","null","2.2","2.2","5.9701","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0.6","null","null","null","55","null","null","0","null","null","null","0.6","0.6","null","null",
"2550216","null","Jonathan Krause","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2550223","null","Freddie Martino","WR","TB","WR","TB","null","0.7","null","null","null","125","null","null","0","null","null","null","0.7","0.7","5.7264","null",
"2550243","null","Justin Perillo","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","5.6","null","null","null","52","null","null","0.15","null","null","null","5.6","5.6","4.2642","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.7","null","null","null","83","null","null","0.05","null","null","null","0.7","0.7","8.6393","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","2.8","null","null","null","46","null","null","0.3","null","null","null","2.8","2.8","2.835","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","8.6","null","null","null","32","null","null","0.25","null","null","null","8.6","8.6","5.2999","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","1.1","null","null","null","39","null","null","0","null","null","null","1.1","1.1","4.7658","null",
"2550310","null","Carey Spear","K","FA","K","FA","null","0","null","null","null","31","null","null","0","null","null","null","0","0","null","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","1.6","null","null","null","33","null","null","0.2","null","null","null","1.6","1.6","5.2732","null",
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","2","null","null","null","23","null","null","1","null","null","null","2","2","4.8588","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","8","null","null","null","37","null","null","0.95","null","null","null","8","8","6.6402","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2550355","null","Nic Jacobs","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2550405","null","Erik Swoope","TE","IND","TE","IND","null","1","null","null","null","42","null","null","0.1","null","null","null","1","1","5.4762","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2550459","null","Javontee Herndon","WR","SD","WR","SD","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550485","null","Gator Hoskins","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","2","null","null","null","52","null","null","0.1","null","null","null","2","2","4.2623","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","null","1.1","null","null","null","39","null","null","0.05","null","null","null","1.1","1.1","null","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","1.6","null","null","null","63","null","null","0.05","null","null","null","1.6","1.6","2.835","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","9","null","null","null","7","null","null","0","null","null","null","9","9","6.8357","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","2.2","null","null","null","98","null","null","0.3","null","null","null","2.2","2.2","null","null",
"2550551","null","Travis Coons","K","FA","K","FA","null","0","null","null","null","31","null","null","0","null","null","null","0","0","null","null",
"2550596","null","Darrin Reaves","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550597","null","Seth Roberts","WR","OAK","WR","OAK","null","9.9","null","null","null","26","null","null","0.6","null","null","null","9.9","9.9","4.9953","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","11","null","null","null","18","null","null","0.3","null","null","null","11","11","5.0562","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","9","null","null","null","7","null","null","0.5","null","null","null","9","9","5.1883","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","null","4.1","null","null","null","15","null","null","0.3","null","null","null","4.1","4.1","3.3451","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","0.9","null","null","null","76","null","null","0.1","null","null","null","0.9","0.9","5.4992","null",
"2551247","null","Josh Harris","RB","PIT","RB","PIT","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","21.48","null","null","null","1","null","null","0.64","null","null","null","21.48","21.48","6.667","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.28","null","null","null","45","null","null","0.03","null","null","null","0.28","0.28","null","null",
"2552371","null","Garrett Grayson","QB","FA","QB","FA","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","1.9","null","null","null","54","null","null","2.2204e-16","null","null","null","1.9","1.9","null","null",
"2552376","null","David Cobb","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","9.4","null","null","null","19","null","null","0.15","null","null","null","9.4","9.4","2.9301","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","1","null","null","null","73","null","null","0.05","null","null","null","1","1","5.6895","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","8.2","null","null","null","9","null","null","0.5","null","null","null","8.2","8.2","5.4762","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","9.3","null","null","null","6","null","null","0.8","null","null","null","9.3","9.3","4.7658","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0.3","null","null","null","67","null","null","0","null","null","null","0.3","0.3","null","null",
"2552401","null","MyCole Pruitt","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","1.1","null","null","null","39","null","null","0.1","null","null","null","1.1","1.1","null","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0.5","null","null","null","58","null","null","0.05","null","null","null","0.5","0.5","8.3176","null",
"2552408","null","Darren Waller","TE","BAL","TE","BAL","null","0.9","null","null","null","44","null","null","0.05","null","null","null","0.9","0.9","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","5","null","null","null","58","null","null","0.05","null","null","null","5","5","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","12","null","null","null","12","null","null","0.25","null","null","null","12","12","4.5079","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","1.4","null","null","null","102","null","null","0","null","null","null","1.4","1.4","5.178","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","0.2","null","null","null","150","null","null","0.15","null","null","null","0.2","0.2","0.9742","null",
"2552421","null","Kenny Bell","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","3.5","null","null","null","80","null","null","0.1","null","null","null","3.5","3.5","5.6654","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","9.1","null","null","null","28","null","null","0.25","null","null","null","9.1","9.1","4.6297","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","10.1","null","null","null","24","null","null","0.15","null","null","null","10.1","10.1","4.6297","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","null","0.7","null","null","null","125","null","null","0","null","null","null","0.7","0.7","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","10.5","null","null","null","18","null","null","1.1","null","null","null","10.5","10.5","5.4041","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","4","null","null","null","74","null","null","0.3","null","null","null","4","4","4.6906","null",
"2552462","null","Gerald Christian","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","22.1","null","null","null","2","null","null","3.95","null","null","null","22.1","22.1","2.6447","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","1.4","null","null","null","102","null","null","0","null","null","null","1.4","1.4","5.8482","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","12","null","null","null","13","null","null","0.5","null","null","null","12","12","null","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","7","null","null","null","31","null","null","0.3","null","null","null","7","7","3.9768","null",
"2552476","null","Kenny Hilliard","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.7","null","null","null","82","null","null","1.1102e-16","null","null","null","0.7","0.7","5.8799","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.2","null","null","null","72","null","null","0.1","null","null","null","0.2","0.2","null","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","12.7","null","null","null","7","null","null","0.1","null","null","null","12.7","12.7","2.9238","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","3.3","null","null","null","83","null","null","0.05","null","null","null","3.3","3.3","6.3965","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","DEN","TE","DEN","null","0.6","null","null","null","52","null","null","1.1102e-16","null","null","null","0.6","0.6","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","7.3","null","null","null","28","null","null","0.2","null","null","null","7.3","7.3","4.4526","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","0.6","null","null","null","55","null","null","0.05","null","null","null","0.6","0.6","null","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.46","null","null","null","31","null","null","0.02","null","null","null","0.46","0.46","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","2.4","null","null","null","94","null","null","0.1","null","null","null","2.4","2.4","6.7012","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","1.4","null","null","null","102","null","null","0","null","null","null","1.4","1.4","7.9197","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","5.4","null","null","null","54","null","null","0.25","null","null","null","5.4","5.4","null","null",
"2552616","null","Duron Carter","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552622","null","Chris Manhertz","TE","CAR","TE","CAR","null","0.4","null","null","null","66","null","null","0.1","null","null","null","0.4","0.4","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","8.4","null","null","null","8","null","null","0.35","null","null","null","8.4","8.4","4.6643","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.2","null","null","null","94","null","null","0.05","null","null","null","0.2","0.2","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.1","null","null","null","97","null","null","0.1","null","null","null","0.1","0.1","null","null",
"2552650","null","Mario Alford","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","9.5","null","null","null","27","null","null","0.4","null","null","null","9.5","9.5","null","null",
"2552654","null","Geremy Davis","WR","SD","WR","SD","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","8.8","null","null","null","31","null","null","0.2","null","null","null","8.8","8.8","3.8377","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","4","null","null","null","22","null","null","2","null","null","null","4","4","0.905","null",
"2553117","null","Jarryd Hayne","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","26.2","null","null","null","1","null","null","5.45","null","null","null","26.2","26.2","null","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","1.4","null","null","null","69","null","null","0.25","null","null","null","1.4","1.4","null","null",
"2553446","null","Malcolm Johnson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553451","null","Neal Sterling","TE","JAC","TE","JAC","null","0.8","null","null","null","48","null","null","0.05","null","null","null","0.8","0.8","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2553467","null","Quan Bray","WR","IND","WR","IND","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553497","null","Kyle Brindza","K","FA","K","FA","null","0","null","null","null","31","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553533","null","Alonzo Harris","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553548","null","Jake Kumerow","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553554","null","Matt Lengel","TE","NE","TE","NE","null","0.5","null","null","null","58","null","null","0.15","null","null","null","0.5","0.5","null","null",
