playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2506287","null","Lance Moore","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2506313","null","Nate Washington","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","18.72","null","null","null","10","null","null","0.64","null","null","null","18.72","18.72","6.0839","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","20.07","null","null","null","5","null","null","0.245","null","null","null","20.07","20.07","2.5394","null",
"2506366","null","Roddy White","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","9.06","null","null","null","27","null","null","0.19","null","null","null","9.06","9.06","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","8.99","null","null","null","28","null","null","0.43","null","null","null","8.99","8.99","3.8607","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.104","null","null","null","46","null","null","0","null","null","null","0.104","0.104","null","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.112","null","null","null","41","null","null","0.004","null","null","null","0.112","0.112","2.0964","null",
"2506562","null","Matt Cassel","QB","TEN","QB","TEN","null","0.1","null","null","null","49","null","null","0.004","null","null","null","0.1","0.1","null","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","15.25","null","null","null","27","null","null","0.765","null","null","null","15.25","15.25","3.8686","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2506874","null","Reggie Bush","RB","BUF","RB","BUF","null","0","null","null","null","99","null","null","0","null","null","null","0","0","9.1557","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.104","null","null","null","46","null","null","0.002","null","null","null","0.104","0.104","null","null",
"2506897","null","Devin Hester","WR","BAL","WR","BAL","null","0.6","null","null","null","128","null","null","0.065","null","null","null","0.6","0.6","null","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","8.79","null","null","null","42","null","null","0.08","null","null","null","8.79","8.79","5.0728","null",
"2507182","null","Matt Spaeth","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2507183","null","James Jones","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","2.12","null","null","null","46","null","null","0.075","null","null","null","2.12","2.12","8.3176","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.14","null","null","null","36","null","null","0.016","null","null","null","0.14","0.14","null","null",
"2507405","null","Matthew Mulligan","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","1.83","null","null","null","73","null","null","0.125","null","null","null","1.83","1.83","4.3616","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0.23","null","null","null","75","null","null","0.13","null","null","null","0.23","0.23","3.8578","null",
"2507737","null","Darrel Young","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2507763","null","Mike Wallace","WR","BAL","WR","BAL","null","8.63","null","null","null","45","null","null","0.225","null","null","null","8.63","8.63","null","null",
"2507779","null","Donald Brown","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2507828","null","Logan Paulsen","TE","CHI","TE","CHI","null","0.32","null","null","null","67","null","null","0","null","null","null","0.32","0.32","4.3456","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","5.7","null","null","null","74","null","null","0.015","null","null","null","5.7","5.7","4.5418","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2507999","null","Chris Ivory","RB","JAC","RB","JAC","null","5.03","null","null","null","45","null","null","0.195","null","null","null","5.03","5.03","5.1487","null",
"2508048","null","Mike Williams","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","18.66","null","null","null","1","null","null","1.285","null","null","null","18.66","18.66","1.1961","null",
"2508096","null","Tyler Clutts","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","6.79","null","null","null","61","null","null","0.1","null","null","null","6.79","6.79","4.4887","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2530515","null","Chris Hogan","WR","NE","WR","NE","null","5.94","null","null","null","73","null","null","0.245","null","null","null","5.94","5.94","null","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","NYJ","WR","NYJ","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","8.12","null","null","null","48","null","null","0.04","null","null","null","8.12","8.12","9.162","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","4.64","null","null","null","85","null","null","0.15","null","null","null","4.64","4.64","3.5859","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","13.27","null","null","null","11","null","null","0.205","null","null","null","13.27","13.27","3.4797","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.37","null","null","null","90","null","null","0.08","null","null","null","0.37","0.37","6.5798","null",
"2531049","null","Chris Matthews","WR","BAL","WR","BAL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","10.92","null","null","null","26","null","null","0.2","null","null","null","10.92","10.92","5.0197","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","15.88","null","null","null","26","null","null","0.785","null","null","null","15.88","15.88","6.527","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","8.7","null","null","null","6","null","null","0.34","null","null","null","8.7","8.7","3.5093","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","9.2","null","null","null","39","null","null","0.065","null","null","null","9.2","9.2","5.5508","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.108","null","null","null","44","null","null","0.002","null","null","null","0.108","0.108","null","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","ATL","RB","ATL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","11.93","null","null","null","21","null","null","0.39","null","null","null","11.93","11.93","null","null",
"2532884","null","Marvin Jones","WR","DET","WR","DET","null","13.56","null","null","null","10","null","null","0.365","null","null","null","13.56","13.56","3.2672","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","7.81","null","null","null","53","null","null","0.275","null","null","null","7.81","7.81","4.0638","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","null","14.03","null","null","null","29","null","null","7.188","null","null","null","14.03","14.03","3.204","null",
"2532900","null","Keshawn Martin","WR","SF","WR","SF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532903","null","Rishard Matthews","WR","TEN","WR","TEN","null","7.26","null","null","null","58","null","null","0.23","null","null","null","7.26","7.26","4.8073","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532926","null","Isaiah Pead","RB","MIA","RB","MIA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","null","5.68","null","null","null","76","null","null","0.065","null","null","null","5.68","5.68","null","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","16.3","null","null","null","23","null","null","0.09","null","null","null","16.3","16.3","6.0839","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","19.74","null","null","null","7","null","null","0.77","null","null","null","19.74","19.74","null","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","4.49","null","null","null","86","null","null","0.11","null","null","null","4.49","4.49","5.4977","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","18.06","null","null","null","12","null","null","0.085","null","null","null","18.06","18.06","null","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","CLE","QB","CLE","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","15.85","null","null","null","4","null","null","1.3","null","null","null","15.85","15.85","2.0003","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","12.3","null","null","null","18","null","null","0.215","null","null","null","12.3","12.3","null","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","7.41","null","null","null","56","null","null","0.08","null","null","null","7.41","7.41","null","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","6.65","null","null","null","19","null","null","0.045","null","null","null","6.65","6.65","3.0215","null",
"2533047","null","Orson Charles","TE","DET","TE","DET","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","null","0.42","null","null","null","63","null","null","0.065","null","null","null","0.42","0.42","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","16.75","null","null","null","19","null","null","0.22","null","null","null","16.75","16.75","7.4131","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","3.07","null","null","null","61","null","null","0.085","null","null","null","3.07","3.07","4.0754","null",
"2533460","null","Robert Turbin","RB","IND","RB","IND","null","1.91","null","null","null","72","null","null","0.125","null","null","null","1.91","1.91","null","null",
"2533533","null","Rueben Randle","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2534244","null","Chase Ford","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.47","null","null","null","134","null","null","0.08","null","null","null","0.47","0.47","6.8253","null",
"2534437","null","Austin Johnson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","null","4.78","null","null","null","47","null","null","0.175","null","null","null","4.78","4.78","4.5763","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","3.3","null","null","null","34","null","null","0.485","null","null","null","3.3","3.3","3.4396","null",
"2534870","null","Alex Tanney","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.36","null","null","null","64","null","null","0.015","null","null","null","0.36","0.36","null","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2535681","null","Nathan Palmer","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","7.95","null","null","null","51","null","null","0.12","null","null","null","7.95","7.95","3.3203","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","4.61","null","null","null","48","null","null","0.21","null","null","null","4.61","4.61","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2535724","null","Dominique Jones","TE","MIA","TE","MIA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","4.2759","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","2.9","null","null","null","96","null","null","0.155","null","null","null","2.9","2.9","6.2412","null",
"2535876","null","Griff Whalen","WR","SD","WR","SD","null","2.57","null","null","null","102","null","null","0.075","null","null","null","2.57","2.57","7.6219","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","1.67","null","null","null","75","null","null","0.2","null","null","null","1.67","1.67","5.4349","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0","null","null","null","77","null","null","0","null","null","null","0","0","2.1156","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.97","null","null","null","119","null","null","0.11","null","null","null","0.97","0.97","4.4887","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2536006","null","Matt Blanchard","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","4.04","null","null","null","52","null","null","0.07","null","null","null","4.04","4.04","4.5763","null",
"2536071","null","Cooper Helfet","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.85","null","null","null","55","null","null","0.21","null","null","null","0.85","0.85","3.8578","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","2.91","null","null","null","35","null","null","0.22","null","null","null","2.91","2.91","null","null",
"2539197","null","Michael Williams","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2539199","null","Cameron Marshall","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","6.61","null","null","null","63","null","null","0.155","null","null","null","6.61","6.61","null","null",
"2539208","null","Chris Pantale","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","4.2","null","null","null","50","null","null","0.09","null","null","null","4.2","4.2","6.9375","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.076","null","null","null","60","null","null","0.076","null","null","null","0.076","0.076","null","null",
"2539235","null","Tavarres King","WR","NYG","WR","NYG","null","0.35","null","null","null","141","null","null","0.025","null","null","null","0.35","0.35","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","4.17","null","null","null","89","null","null","0.56","null","null","null","4.17","4.17","3.2141","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","ARI","QB","ARI","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0.66","null","null","null","87","null","null","0.03","null","null","null","0.66","0.66","6.4367","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.07","null","null","null","97","null","null","0.035","null","null","null","0.07","0.07","null","null",
"2539283","null","Jake Stoneburner","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.756","null","null","null","33","null","null","0.482","null","null","null","0.756","0.756","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","1.66","null","null","null","76","null","null","0.385","null","null","null","1.66","1.66","6.0789","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.62","null","null","null","89","null","null","0.29","null","null","null","0.62","0.62","7.4384","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","null","10.96","null","null","null","18","null","null","0.255","null","null","null","10.96","10.96","3.3598","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","0.188","null","null","null","35","null","null","0.056","null","null","null","0.188","0.188","2.5394","null",
"2539336","null","Tavon Austin","WR","LA","WR","LA","null","10.77","null","null","null","27","null","null","0.275","null","null","null","10.77","10.77","4.17","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0.32","null","null","null","67","null","null","0","null","null","null","0.32","0.32","null","null",
"2539663","null","Mike Gillislee","RB","BUF","RB","BUF","null","4.89","null","null","null","46","null","null","0.195","null","null","null","4.89","4.89","4.4331","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.12","null","null","null","39","null","null","0.006","null","null","null","0.12","0.12","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","8.26","null","null","null","47","null","null","0.145","null","null","null","8.26","8.26","4.3825","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","2.04","null","null","null","48","null","null","0.26","null","null","null","2.04","2.04","9.0842","null",
"2540005","null","Marlon Brown","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.57","null","null","null","43","null","null","0.38","null","null","null","5.57","5.57","3.8607","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","2.63","null","null","null","65","null","null","0.02","null","null","null","2.63","2.63","3.7176","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","7.71","null","null","null","11","null","null","0.515","null","null","null","7.71","7.71","null","null",
"2540151","null","Justin Hunter","WR","BUF","WR","BUF","null","2.73","null","null","null","98","null","null","0.07","null","null","null","2.73","2.73","5.5508","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","8.33","null","null","null","31","null","null","0.405","null","null","null","8.33","8.33","3.4314","null",
"2540157","null","Stedman Bailey","WR","LA","WR","LA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","8.09","null","null","null","9","null","null","0.21","null","null","null","8.09","8.09","3.5093","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","13.71","null","null","null","8","null","null","0.125","null","null","null","13.71","13.71","3.161","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","11.07","null","null","null","16","null","null","0.075","null","null","null","11.07","11.07","null","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","8.11","null","null","null","49","null","null","0.11","null","null","null","8.11","8.11","4.8604","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","24.84","null","null","null","1","null","null","6.88","null","null","null","24.84","24.84","1.2132","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0.29","null","null","null","91","null","null","0.02","null","null","null","0.29","0.29","null","null",
"2540181","null","Josh Boyce","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","7.11","null","null","null","13","null","null","0.035","null","null","null","7.11","7.11","3.0215","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","6.93","null","null","null","60","null","null","0.15","null","null","null","6.93","6.93","5.0728","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","0.45","null","null","null","62","null","null","0.06","null","null","null","0.45","0.45","5.1818","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","6.02","null","null","null","41","null","null","0.34","null","null","null","6.02","6.02","4.3616","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","0.2","null","null","null","76","null","null","0.2","null","null","null","0.2","0.2","null","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","5.52","null","null","null","26","null","null","0.375","null","null","null","5.52","5.52","null","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.45","null","null","null","70","null","null","0.535","null","null","null","2.45","2.45","7.1522","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","5.02","null","null","null","28","null","null","0.09","null","null","null","5.02","5.02","3.6487","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2540257","null","Justice Cunningham","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","11.99","null","null","null","2","null","null","1.515","null","null","null","11.99","11.99","4.9727","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","2.17","null","null","null","45","null","null","0.085","null","null","null","2.17","2.17","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2540263","null","Sean Renfree","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","9.71","null","null","null","24","null","null","0.23","null","null","null","9.71","9.71","3.2883","null",
"2540273","null","Zac Stacy","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2540279","null","Nick Williams","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
