playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2505551","null","Andre Johnson","WR","TEN","WR","TEN","null","4.87","null","null","null","86","null","null","0.045","null","null","null","4.87","4.87","5.1653","null",
"2505587","null","Anquan Boldin","WR","DET","WR","DET","null","6.7","null","null","null","71","null","null","0.23","null","null","null","6.7","6.7","5.8175","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","9.35","null","null","null","5","null","null","0.355","null","null","null","9.35","9.35","3.1797","null",
"2505790","null","Wes Welker","WR","LA","WR","LA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","NE","RB","NE","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","ATL","QB","ATL","null","0.198","null","null","null","45","null","null","0.003","null","null","null","0.198","0.198","null","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","20","null","null","null","5","null","null","1.14","null","null","null","20","20","3.9796","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.132","null","null","null","55","null","null","0.016","null","null","null","0.132","0.132","null","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","13.12","null","null","null","12","null","null","0.225","null","null","null","13.12","13.12","null","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","17.3","null","null","null","15","null","null","0.4","null","null","null","17.3","17.3","4.4666","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","17.45","null","null","null","13","null","null","0.115","null","null","null","17.45","17.45","6.0899","null",
"2506122","null","Benjamin Watson","TE","BAL","TE","BAL","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2506147","null","John Kuhn","RB","NO","RB","NO","null","0","null","null","null","112","null","null","0","null","null","null","0","0","2.8973","null",
"2506287","null","Lance Moore","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2506313","null","Nate Washington","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","15.74","null","null","null","22","null","null","0.23","null","null","null","15.74","15.74","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","18.43","null","null","null","8","null","null","0.175","null","null","null","18.43","18.43","6.4146","null",
"2506366","null","Roddy White","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","9.46","null","null","null","43","null","null","0.235","null","null","null","9.46","9.46","4.6909","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","8.13","null","null","null","38","null","null","0.195","null","null","null","8.13","8.13","4.5885","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","8.15","null","null","null","37","null","null","0.11","null","null","null","8.15","8.15","3.8921","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.112","null","null","null","57","null","null","0.01","null","null","null","0.112","0.112","null","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.104","null","null","null","58","null","null","0.006","null","null","null","0.104","0.104","0.7331","null",
"2506562","null","Matt Cassel","QB","TEN","QB","TEN","null","0.23","null","null","null","43","null","null","0.023","null","null","null","0.23","0.23","null","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","16.15","null","null","null","20","null","null","0.245","null","null","null","16.15","16.15","6.2523","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0.58","null","null","null","68","null","null","0.075","null","null","null","0.58","0.58","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2506874","null","Reggie Bush","RB","BUF","RB","BUF","null","3.43","null","null","null","63","null","null","0.125","null","null","null","3.43","3.43","4.29","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.196","null","null","null","46","null","null","0.003","null","null","null","0.196","0.196","null","null",
"2506897","null","Devin Hester","WR","BAL","WR","BAL","null","0.6","null","null","null","135","null","null","0.025","null","null","null","0.6","0.6","null","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","14.09","null","null","null","5","null","null","0.08","null","null","null","14.09","14.09","null","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","6.51","null","null","null","72","null","null","0.08","null","null","null","6.51","6.51","5.5803","null",
"2507182","null","Matt Spaeth","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2507183","null","James Jones","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","6.89","null","null","null","15","null","null","0.245","null","null","null","6.89","6.89","5.1997","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.188","null","null","null","49","null","null","0.01","null","null","null","0.188","0.188","null","null",
"2507405","null","Matthew Mulligan","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.47","null","null","null","62","null","null","0.06","null","null","null","3.47","3.47","4.3895","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","2.21","null","null","null","43","null","null","0.065","null","null","null","2.21","2.21","null","null",
"2507737","null","Darrel Young","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2507763","null","Mike Wallace","WR","BAL","WR","BAL","null","6.94","null","null","null","64","null","null","0.055","null","null","null","6.94","6.94","5.4618","null",
"2507779","null","Donald Brown","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2507828","null","Logan Paulsen","TE","CHI","TE","CHI","null","0","null","null","null","84","null","null","0","null","null","null","0","0","7.5258","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","6.9","null","null","null","65","null","null","0.03","null","null","null","6.9","6.9","7.1221","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","null","0.69","null","null","null","63","null","null","0.01","null","null","null","0.69","0.69","null","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2507999","null","Chris Ivory","RB","JAC","RB","JAC","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2508048","null","Mike Williams","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","19.38","null","null","null","1","null","null","2.28","null","null","null","19.38","19.38","1.0144","null",
"2508096","null","Tyler Clutts","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","5.31","null","null","null","82","null","null","0.14","null","null","null","5.31","5.31","null","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","1.04","null","null","null","123","null","null","0.015","null","null","null","1.04","1.04","null","null",
"2530515","null","Chris Hogan","WR","NE","WR","NE","null","7.56","null","null","null","56","null","null","0.255","null","null","null","7.56","7.56","null","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","8.15","null","null","null","50","null","null","0.115","null","null","null","8.15","8.15","5.7582","null",
"2530690","null","DuJuan Harris","RB","SF","RB","SF","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","7.33","null","null","null","57","null","null","0.085","null","null","null","7.33","7.33","3.6828","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","11.1","null","null","null","31","null","null","0.4","null","null","null","11.1","11.1","3.7421","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.78","null","null","null","91","null","null","0.035","null","null","null","0.78","0.78","5.8485","null",
"2531049","null","Chris Matthews","WR","BAL","WR","BAL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","11.75","null","null","null","23","null","null","0.06","null","null","null","11.75","11.75","4.4537","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","1.53","null","null","null","77","null","null","0.06","null","null","null","1.53","1.53","4.4227","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","17.37","null","null","null","14","null","null","0.09","null","null","null","17.37","17.37","7.0639","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","0.63","null","null","null","66","null","null","0.025","null","null","null","0.63","0.63","null","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","9.21","null","null","null","6","null","null","0.455","null","null","null","9.21","9.21","3.4857","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","11.15","null","null","null","28","null","null","0.025","null","null","null","11.15","11.15","4.2165","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.076","null","null","null","64","null","null","0.076","null","null","null","0.076","0.076","null","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","ATL","RB","ATL","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","11.48","null","null","null","26","null","null","0.22","null","null","null","11.48","11.48","null","null",
"2532884","null","Marvin Jones","WR","DET","WR","DET","null","12.26","null","null","null","18","null","null","0.075","null","null","null","12.26","12.26","3.7421","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","6.73","null","null","null","70","null","null","0.125","null","null","null","6.73","6.73","5.2839","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","null","8.51","null","null","null","32","null","null","6.923","null","null","null","8.51","8.51","1.707","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","11.13","null","null","null","19","null","null","0.08","null","null","null","11.13","11.13","3.9253","null",
"2532900","null","Keshawn Martin","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532903","null","Rishard Matthews","WR","TEN","WR","TEN","null","10.24","null","null","null","35","null","null","0.22","null","null","null","10.24","10.24","5.4025","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532926","null","Isaiah Pead","RB","MIA","RB","MIA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","null","1.95","null","null","null","113","null","null","0.39","null","null","null","1.95","1.95","5.9361","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","15.68","null","null","null","23","null","null","0.435","null","null","null","15.68","15.68","5.4406","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","18.09","null","null","null","10","null","null","0.295","null","null","null","18.09","18.09","null","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","16.48","null","null","null","18","null","null","0.2","null","null","null","16.48","16.48","null","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","CLE","QB","CLE","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","13.97","null","null","null","7","null","null","0.435","null","null","null","13.97","13.97","3.1626","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","14.83","null","null","null","5","null","null","0.61","null","null","null","14.83","14.83","1.8446","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","7.75","null","null","null","54","null","null","0.17","null","null","null","7.75","7.75","null","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","7.13","null","null","null","13","null","null","0.185","null","null","null","7.13","7.13","4.71","null",
"2533047","null","Orson Charles","TE","DET","TE","DET","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","14.53","null","null","null","27","null","null","1.19","null","null","null","14.53","14.53","6.0899","null",
"2533437","null","Ronnie Hillman","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","3.74","null","null","null","58","null","null","0.055","null","null","null","3.74","3.74","3.6932","null",
"2533460","null","Robert Turbin","RB","IND","RB","IND","null","1.2","null","null","null","82","null","null","0.03","null","null","null","1.2","1.2","5.1522","null",
"2533533","null","Rueben Randle","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2534244","null","Chase Ford","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.49","null","null","null","138","null","null","0.01","null","null","null","0.49","0.49","6.1733","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","null","0.32","null","null","null","107","null","null","0.16","null","null","null","0.32","0.32","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0.57","null","null","null","101","null","null","0.09","null","null","null","0.57","0.57","5.3843","null",
"2534789","null","Daryl Richardson","RB","PIT","RB","PIT","null","2.26","null","null","null","73","null","null","0.035","null","null","null","2.26","2.26","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","2.57","null","null","null","39","null","null","0.19","null","null","null","2.57","2.57","7.8318","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2535681","null","Nathan Palmer","WR","CHI","WR","CHI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","6.43","null","null","null","73","null","null","0.08","null","null","null","6.43","6.43","8.6045","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0.69","null","null","null","96","null","null","0.03","null","null","null","0.69","0.69","5.4506","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","2.49","null","null","null","107","null","null","0.085","null","null","null","2.49","2.49","7.3","null",
"2535876","null","Griff Whalen","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","5.42","null","null","null","50","null","null","0.58","null","null","null","5.42","5.42","null","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.33","null","null","null","147","null","null","0.005","null","null","null","0.33","0.33","null","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2535988","null","Brittan Golden","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2536006","null","Matt Blanchard","QB","FA","QB","FA","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","0.74","null","null","null","93","null","null","0.02","null","null","null","0.74","0.74","11.5187","null",
"2536071","null","Cooper Helfet","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.69","null","null","null","63","null","null","0.04","null","null","null","0.69","0.69","null","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","4.03","null","null","null","32","null","null","0.505","null","null","null","4.03","4.03","3.9142","null",
"2539197","null","Michael Williams","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2539199","null","Cameron Marshall","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","6.82","null","null","null","68","null","null","0.08","null","null","null","6.82","6.82","3.5642","null",
"2539208","null","Chris Pantale","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","3.22","null","null","null","65","null","null","0.135","null","null","null","3.22","3.22","4.6216","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.18","null","null","null","50","null","null","0.014","null","null","null","0.18","0.18","null","null",
"2539235","null","Tavarres King","WR","NYG","WR","NYG","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","5.57","null","null","null","80","null","null","0.205","null","null","null","5.57","5.57","6.3512","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","4.19","null","null","null","55","null","null","0.095","null","null","null","4.19","4.19","5.749","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","1.22","null","null","null","81","null","null","0.035","null","null","null","1.22","1.22","3.5605","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.154","null","null","null","54","null","null","0.028","null","null","null","0.154","0.154","null","null",
"2539283","null","Jake Stoneburner","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.34","null","null","null","38","null","null","0.037","null","null","null","0.34","0.34","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","2.3","null","null","null","72","null","null","0.04","null","null","null","2.3","2.3","4.6548","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","7.6","null","null","null","55","null","null","0.155","null","null","null","7.6","7.6","null","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.39","null","null","null","105","null","null","0.065","null","null","null","0.39","0.39","5.3843","null",
"2539308","null","Matt Barkley","QB","FA","QB","FA","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2539312","null","Brad Sorensen","QB","MIN","QB","MIN","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.33","null","null","null","106","null","null","0.065","null","null","null","0.33","0.33","null","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","null","4.16","null","null","null","56","null","null","0.275","null","null","null","4.16","4.16","4.2569","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","0.346","null","null","null","37","null","null","0.024","null","null","null","0.346","0.346","null","null",
"2539336","null","Tavon Austin","WR","LA","WR","LA","null","7.11","null","null","null","61","null","null","0.16","null","null","null","7.11","7.11","5.9954","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0.43","null","null","null","72","null","null","0.005","null","null","null","0.43","0.43","null","null",
"2539663","null","Mike Gillislee","RB","BUF","RB","BUF","null","1.16","null","null","null","85","null","null","0","null","null","null","1.16","1.16","5.3511","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.156","null","null","null","52","null","null","0.013","null","null","null","0.156","0.156","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","4.82","null","null","null","88","null","null","0.265","null","null","null","4.82","4.82","null","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","2.92","null","null","null","37","null","null","0.29","null","null","null","2.92","2.92","5.9342","null",
"2540005","null","Marlon Brown","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.5","null","null","null","49","null","null","0.31","null","null","null","5.5","5.5","4.3563","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","9.78","null","null","null","32","null","null","0.385","null","null","null","9.78","9.78","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","1.17","null","null","null","83","null","null","0.005","null","null","null","1.17","1.17","7.4733","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","0.72","null","null","null","133","null","null","0.08","null","null","null","0.72","0.72","7.5965","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2540151","null","Justin Hunter","WR","MIA","WR","MIA","null","0.86","null","null","null","128","null","null","0.03","null","null","null","0.86","0.86","null","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","10.38","null","null","null","26","null","null","0.17","null","null","null","10.38","10.38","3.8258","null",
"2540157","null","Stedman Bailey","WR","LA","WR","LA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","12.04","null","null","null","1","null","null","0.85","null","null","null","12.04","12.04","2.2615","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","14.42","null","null","null","6","null","null","0.51","null","null","null","14.42","14.42","2.0225","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","11.46","null","null","null","15","null","null","0.07","null","null","null","11.46","11.46","4.1905","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","5.58","null","null","null","79","null","null","0.085","null","null","null","5.58","5.58","6.707","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0.84","null","null","null","89","null","null","0.04","null","null","null","0.84","0.84","6.6775","null",
