playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","2.3","null","null","null","49","null","null","0.35","null","null","null","2.3","2.3","null","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","7.1","null","null","null","31","null","null","0.7","null","null","null","7.1","7.1","3.3021","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","8.6","null","null","null","34","null","null","0.25","null","null","null","8.6","8.6","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.2","null","null","null","52","null","null","0.06","null","null","null","0.2","0.2","null","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543655","null","Tyler Gaffney","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","7.8","null","null","null","29","null","null","0.4","null","null","null","7.8","7.8","3.3957","null",
"2543682","null","Bishop Sankey","RB","KC","RB","KC","null","1.7","null","null","null","57","null","null","0","null","null","null","1.7","1.7","null","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","3.4","null","null","null","25","null","null","0.35","null","null","null","3.4","3.4","7.0411","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.1","null","null","null","95","null","null","0.1","null","null","null","0.1","0.1","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","1.7","null","null","null","57","null","null","0.05","null","null","null","1.7","1.7","10.0353","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","9.9","null","null","null","17","null","null","0.05","null","null","null","9.9","9.9","5.3595","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","3.1","null","null","null","26","null","null","0.1","null","null","null","3.1","3.1","4.4807","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","6.3","null","null","null","34","null","null","0.25","null","null","null","6.3","6.3","null","null",
"2543746","null","Josh Huff","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","7.9","null","null","null","39","null","null","0.05","null","null","null","7.9","7.9","5.9333","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","2.5","null","null","null","90","null","null","0.05","null","null","null","2.5","2.5","6.3121","null",
"2543773","null","James White","RB","NE","RB","NE","null","10.7","null","null","null","16","null","null","0.8","null","null","null","10.7","10.7","5.64","null",
"2543774","null","Jared Abbrederis","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.46","null","null","null","32","null","null","0.07","null","null","null","0.46","0.46","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","4.8","null","null","null","62","null","null","0.05","null","null","null","4.8","4.8","4.7212","null",
"2543836","null","T.J. Jones","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","6.4","null","null","null","46","null","null","0.15","null","null","null","6.4","6.4","3.8879","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0.2","null","null","null","139","null","null","0.05","null","null","null","0.2","0.2","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","SD","WR","SD","null","0.3","null","null","null","133","null","null","0","null","null","null","0.3","0.3","null","null",
"2550183","null","Jeremy Butler","WR","SD","WR","SD","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","6.4","null","null","null","32","null","null","0.05","null","null","null","6.4","6.4","3.9568","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","1","null","null","null","106","null","null","0.05","null","null","null","1","1","3.8879","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0.5","null","null","null","55","null","null","0","null","null","null","0.5","0.5","null","null",
"2550216","null","Jonathan Krause","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2550233","null","Rajion Neal","RB","CLE","RB","CLE","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2550243","null","Justin Perillo","TE","GB","TE","GB","null","0.5","null","null","null","55","null","null","0","null","null","null","0.5","0.5","4.125","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","12.3","null","null","null","8","null","null","0.25","null","null","null","12.3","12.3","4.2667","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.7","null","null","null","80","null","null","0.1","null","null","null","0.7","0.7","7.6039","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","3","null","null","null","45","null","null","0.35","null","null","null","3","3","4.7984","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","3","null","null","null","86","null","null","0.2","null","null","null","3","3","10.1","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","0.7","null","null","null","50","null","null","0","null","null","null","0.7","0.7","null","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","2.9","null","null","null","29","null","null","0.6","null","null","null","2.9","2.9","4.6229","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","8.3","null","null","null","36","null","null","0.2","null","null","null","8.3","8.3","3.4333","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","3.7","null","null","null","75","null","null","0.05","null","null","null","3.7","3.7","null","null",
"2550355","null","Nic Jacobs","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550459","null","Javontee Herndon","WR","SD","WR","SD","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","0.8","null","null","null","77","null","null","0.05","null","null","null","0.8","0.8","6.7622","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0","null","null","null","96","null","null","0","null","null","null","0","0","6.2946","null",
"2550485","null","Gator Hoskins","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","2.6","null","null","null","47","null","null","0.45","null","null","null","2.6","2.6","4.4243","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","null","7.4","null","null","null","13","null","null","0.6","null","null","null","7.4","7.4","7.2545","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2550540","null","George Atkinson","RB","CLE","RB","CLE","null","0.3","null","null","null","89","null","null","0.05","null","null","null","0.3","0.3","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","1.5","null","null","null","63","null","null","0.05","null","null","null","1.5","1.5","5.64","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","2.5","null","null","null","90","null","null","0.15","null","null","null","2.5","2.5","4.6455","null",
"2550596","null","Darrin Reaves","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","10","null","null","null","27","null","null","0.05","null","null","null","10","10","5.9333","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","null","4.1","null","null","null","21","null","null","0.3","null","null","null","4.1","4.1","4.2673","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","0.5","null","null","null","85","null","null","0.1","null","null","null","0.5","0.5","8.165","null",
"2551247","null","Josh Harris","RB","PIT","RB","PIT","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","18.04","null","null","null","2","null","null","0.74","null","null","null","18.04","18.04","null","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.32","null","null","null","39","null","null","0.04","null","null","null","0.32","0.32","4.2512","null",
"2552371","null","Garrett Grayson","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","1.7","null","null","null","59","null","null","0.15","null","null","null","1.7","1.7","0.9643","null",
"2552376","null","David Cobb","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","3.5","null","null","null","44","null","null","0.65","null","null","null","3.5","3.5","5.7336","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","0.8","null","null","null","77","null","null","0.15","null","null","null","0.8","0.8","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","0","null","null","null","77","null","null","0","null","null","null","0","0","2.7025","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0.4","null","null","null","63","null","null","0","null","null","null","0.4","0.4","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","0.5","null","null","null","125","null","null","0.05","null","null","null","0.5","0.5","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","4.8","null","null","null","62","null","null","0.15","null","null","null","4.8","4.8","5.3273","null",
"2552411","null","Dezmin Lewis","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","11.1","null","null","null","19","null","null","0.65","null","null","null","11.1","11.1","4.4939","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","1","null","null","null","106","null","null","0.1","null","null","null","1","1","8.7364","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","0.3","null","null","null","133","null","null","0","null","null","null","0.3","0.3","null","null",
"2552421","null","Kenny Bell","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0.8","null","null","null","111","null","null","0","null","null","null","0.8","0.8","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","9.1","null","null","null","31","null","null","0.4","null","null","null","9.1","9.1","6.3121","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","3.3","null","null","null","85","null","null","0.4","null","null","null","3.3","3.3","5.2515","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","3.6","null","null","null","79","null","null","0.15","null","null","null","3.6","3.6","6.0091","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","5.1","null","null","null","40","null","null","0.6","null","null","null","5.1","5.1","4.3308","null",
"2552462","null","Gerald Christian","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0.2","null","null","null","91","null","null","0","null","null","null","0.2","0.2","null","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","16.92","null","null","null","4","null","null","0.91","null","null","null","16.92","16.92","7.0548","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","17.1","null","null","null","4","null","null","1.25","null","null","null","17.1","17.1","1.6189","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","4.7","null","null","null","64","null","null","0.15","null","null","null","4.7","4.7","null","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","15.5","null","null","null","6","null","null","0.8","null","null","null","15.5","15.5","4.4243","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","7.7","null","null","null","30","null","null","0.95","null","null","null","7.7","7.7","null","null",
"2552476","null","Kenny Hilliard","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.9","null","null","null","75","null","null","0.05","null","null","null","0.9","0.9","5.7336","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.4","null","null","null","63","null","null","0","null","null","null","0.4","0.4","null","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","3.4","null","null","null","82","null","null","0","null","null","null","3.4","3.4","5.5546","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","1.3","null","null","null","35","null","null","0.05","null","null","null","1.3","1.3","null","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","DEN","TE","DEN","null","0.4","null","null","null","63","null","null","0","null","null","null","0.4","0.4","4.125","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","14.2","null","null","null","12","null","null","1.65","null","null","null","14.2","14.2","1.7124","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","1","null","null","null","39","null","null","0.1","null","null","null","1","1","3.556","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.24","null","null","null","49","null","null","0.02","null","null","null","0.24","0.24","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","8.3","null","null","null","36","null","null","0.4","null","null","null","8.3","8.3","5.6303","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","3.4","null","null","null","82","null","null","0.05","null","null","null","3.4","3.4","4.4939","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","5.6","null","null","null","54","null","null","0.15","null","null","null","5.6","5.6","3.8121","null",
"2552616","null","Duron Carter","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2552622","null","Chris Manhertz","TE","CAR","TE","CAR","null","0.5","null","null","null","55","null","null","0","null","null","null","0.5","0.5","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","1.5","null","null","null","63","null","null","0.1","null","null","null","1.5","1.5","8.4455","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","2.2","null","null","null","31","null","null","0.1","null","null","null","2.2","2.2","4.6229","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","4.7","null","null","null","41","null","null","0.75","null","null","null","4.7","4.7","6.6687","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.2","null","null","null","91","null","null","0.05","null","null","null","0.2","0.2","null","null",
"2552650","null","Mario Alford","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","3.5","null","null","null","81","null","null","0.1","null","null","null","3.5","3.5","null","null",
"2552654","null","Geremy Davis","WR","SD","WR","SD","null","0.4","null","null","null","127","null","null","0","null","null","null","0.4","0.4","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","9.9","null","null","null","29","null","null","0.6","null","null","null","9.9","9.9","5.3273","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0.2","null","null","null","74","null","null","0.15","null","null","null","0.2","0.2","null","null",
"2553117","null","Jarryd Hayne","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","1.2","null","null","null","102","null","null","0","null","null","null","1.2","1.2","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","24.4","null","null","null","1","null","null","6.8","null","null","null","24.4","24.4","0.6837","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","1.3","null","null","null","70","null","null","0.1","null","null","null","1.3","1.3","6.4817","null",
"2553446","null","Malcolm Johnson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553451","null","Neal Sterling","TE","JAC","TE","JAC","null","0.7","null","null","null","50","null","null","0.05","null","null","null","0.7","0.7","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0.4","null","null","null","63","null","null","0.05","null","null","null","0.4","0.4","4.2673","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","12.46","null","null","null","21","null","null","0.17","null","null","null","12.46","12.46","null","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553533","null","Alonzo Harris","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553548","null","Jake Kumerow","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","null","4.9","null","null","null","58","null","null","0.1","null","null","null","4.9","4.9","7.297","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0.7","null","null","null","114","null","null","0","null","null","null","0.7","0.7","null","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","0.4","null","null","null","127","null","null","0.05","null","null","null","0.4","0.4","1.3121","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0.7","null","null","null","114","null","null","0","null","null","null","1.4","1.4","null","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0.7","null","null","null","114","null","null","0","null","null","null","1.4","1.4","null","null",
"2553660","null","Akeem Hunt","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553703","null","Devante Davis","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","null","0.7","null","null","null","114","null","null","0.05","null","null","null","0.7","0.7","null","null",
"2553728","null","Raheem Mostert","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","null","11.2","null","null","null","17","null","null","0.1","null","null","null","11.2","11.2","6.0091","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","null","1.9","null","null","null","52","null","null","0.1","null","null","null","1.9","1.9","4.3308","null",
"2553773","null","Mitchell Henry","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553797","null","Michael Dyer","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","null","9.2","null","null","null","9","null","null","1.25","null","null","null","9.2","9.2","5.1919","null",
"2553867","null","Mack Brown","RB","WAS","RB","WAS","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2553876","null","Donteea Dye","WR","TB","WR","TB","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2553895","null","Adam Humphries","WR","TB","WR","TB","null","10.3","null","null","null","24","null","null","0.05","null","null","null","10.3","10.3","5.4788","null",
"2553896","null","Darius Jennings","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2553900","null","Daniel Brown","WR","CHI","WR","CHI","null","0.3","null","null","null","133","null","null","0","null","null","null","0.3","0.3","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","5.7","null","null","null","53","null","null","0.15","null","null","null","5.7","5.7","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","0.9","null","null","null","108","null","null","0","null","null","null","0.9","0.9","2.2969","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","0.4","null","null","null","127","null","null","0.1","null","null","null","0.4","0.4","null","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","0.2","null","null","null","139","null","null","0.1","null","null","null","0.2","0.2","null","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","1.2","null","null","null","102","null","null","0.1","null","null","null","1.2","1.2","8.5091","null",
"2555218","null","Dan Vitale","RB","CLE","RB","CLE","null","0.5","null","null","null","85","null","null","0.2","null","null","null","0.5","0.5","null","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2555220","null","Derek Watt","RB","SD","RB","SD","null","0.2","null","null","null","91","null","null","0.15","null","null","null","0.2","0.2","6.1076","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","14.6","null","null","null","8","null","null","0.35","null","null","null","14.6","14.6","3.1151","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","8.5","null","null","null","26","null","null","0.25","null","null","null","8.5","8.5","1.5254","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","1.8","null","null","null","56","null","null","0.1","null","null","null","1.8","1.8","null","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","1.2","null","null","null","71","null","null","0.05","null","null","null","1.2","1.2","5.1725","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","0.6","null","null","null","81","null","null","0.05","null","null","null","0.6","0.6","3.2086","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","14.78","null","null","null","9","null","null","0.71","null","null","null","14.78","14.78","7.0548","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","12.46","null","null","null","21","null","null","0.57","null","null","null","12.46","12.46","7.4553","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2555263","null","Kevin Hogan","QB","CLE","QB","CLE","null","0.52","null","null","null","31","null","null","0.06","null","null","null","0.52","0.52","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.7","null","null","null","50","null","null","0.1","null","null","null","0.7","0.7","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","10","null","null","null","27","null","null","0.3","null","null","null","10","10","3.5091","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0.4","null","null","null","63","null","null","0.1","null","null","null","0.4","0.4","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","0.9","null","null","null","41","null","null","0.1","null","null","null","0.9","0.9","5.4764","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","0.36","null","null","null","35","null","null","0.04","null","null","null","0.36","0.36","null","null",
"2555317","null","Tajae Sharpe","WR","TEN","WR","TEN","null","10.3","null","null","null","24","null","null","0.2","null","null","null","10.3","10.3","5.403","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2555333","null","Corey Coleman","WR","CLE","WR","CLE","null","12.1","null","null","null","10","null","null","0.1","null","null","null","12.1","12.1","4.1151","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","0.2","null","null","null","52","null","null","0.16","null","null","null","0.2","0.2","null","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","1.3","null","null","null","36","null","null","0.15","null","null","null","1.3","1.3","null","null",
"2555343","null","Josh Doctson","WR","WAS","WR","WAS","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","3.7","null","null","null","75","null","null","0.1","null","null","null","3.7","3.7","null","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","2.3","null","null","null","93","null","null","0.35","null","null","null","2.3","2.3","5.9333","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.9","null","null","null","108","null","null","0.05","null","null","null","0.9","0.9","2.903","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","0.8","null","null","null","47","null","null","0.05","null","null","null","0.8","0.8","4.9785","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","null","10.8","null","null","null","26","null","null","2.17","null","null","null","10.8","10.8","5.8533","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.8","null","null","null","111","null","null","0.05","null","null","null","0.8","0.8","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","9.5","null","null","null","8","null","null","0.85","null","null","null","9.5","9.5","4.4807","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2555417","null","C.J. Prosise","RB","SEA","RB","SEA","null","2.7","null","null","null","46","null","null","0.1","null","null","null","2.7","2.7","6.5752","null",
