playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","2.77","null","null","null","118","null","null","0.12","null","null","null","2.77","2.77","6.8729","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","0.61","null","null","null","145","null","null","0.07","null","null","null","0.61","0.61","null","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","3.43","null","null","null","59","null","null","0.28","null","null","null","3.43","3.43","8.707","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.04","null","null","null","117","null","null","0.03","null","null","null","0.04","0.04","11.2033","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","3.61","null","null","null","104","null","null","0.115","null","null","null","14.44","14.44","5.7595","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","3.61","null","null","null","104","null","null","0.115","null","null","null","14.44","14.44","5.7595","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","3.61","null","null","null","104","null","null","0.115","null","null","null","14.44","14.44","5.7595","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","3.61","null","null","null","104","null","null","0.115","null","null","null","14.44","14.44","5.7595","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","null","1.09","null","null","null","82","null","null","0.14","null","null","null","1.09","1.09","7.3029","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","null","0.3","null","null","null","161","null","null","0.015","null","null","null","0.3","0.3","8.0978","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","12.01","null","null","null","19","null","null","0.54","null","null","null","12.01","12.01","3.7925","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","null","6.08","null","null","null","80","null","null","0.135","null","null","null","6.08","6.08","4.8687","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","null","0.29","null","null","null","102","null","null","0.025","null","null","null","0.29","0.29","null","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","null","5.83","null","null","null","23","null","null","0.295","null","null","null","5.83","5.83","3.9293","null",
"2553867","null","Mack Brown","RB","WAS","RB","WAS","null","0","null","null","null","119","null","null","0","null","null","null","0","0","null","null",
"2553895","null","Adam Humphries","WR","TB","WR","TB","null","8.01","null","null","null","54","null","null","0.355","null","null","null","8.01","8.01","5.0914","null",
"2553900","null","Daniel Brown","WR","CHI","WR","CHI","null","4.75","null","null","null","92","null","null","0.39","null","null","null","4.75","4.75","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","11.04","null","null","null","23","null","null","0.295","null","null","null","11.04","11.04","3.9779","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","0.69","null","null","null","143","null","null","0.11","null","null","null","0.69","0.69","5.8708","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","1.8","null","null","null","135","null","null","0.205","null","null","null","1.8","1.8","12.9415","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","0.51","null","null","null","149","null","null","0.025","null","null","null","0.51","0.51","9.267","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","8.39","null","null","null","49","null","null","0.095","null","null","null","8.39","8.39","4.3676","null",
"2555218","null","Dan Vitale","RB","CLE","RB","CLE","null","0.11","null","null","null","114","null","null","0.03","null","null","null","0.11","0.11","null","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","0.14","null","null","null","111","null","null","0.04","null","null","null","0.14","0.14","null","null",
"2555220","null","Derek Watt","RB","SD","RB","SD","null","0.72","null","null","null","88","null","null","0.08","null","null","null","0.72","0.72","4.1045","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","10.86","null","null","null","23","null","null","0.525","null","null","null","10.86","10.86","4.0265","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","16.25","null","null","null","3","null","null","0.64","null","null","null","16.25","16.25","1.7643","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","null","0.27","null","null","null","103","null","null","0.02","null","null","null","0.27","0.27","3.0904","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","8.22","null","null","null","34","null","null","0.715","null","null","null","8.22","8.22","4.4166","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","0.53","null","null","null","93","null","null","0.035","null","null","null","0.53","0.53","3.6365","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","0.63","null","null","null","90","null","null","0.025","null","null","null","0.63","0.63","null","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","15.434","null","null","null","21","null","null","0.283","null","null","null","15.434","15.434","5.3902","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","17.524","null","null","null","11","null","null","0.2","null","null","null","17.524","17.524","6.4706","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.5","null","null","null","71","null","null","0.055","null","null","null","0.5","0.5","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","9.87","null","null","null","31","null","null","0.08","null","null","null","9.87","9.87","3.9779","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0.34","null","null","null","76","null","null","0.015","null","null","null","0.34","0.34","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","2.45","null","null","null","42","null","null","0.075","null","null","null","2.45","2.45","2.9776","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","0.776","null","null","null","35","null","null","0.563","null","null","null","0.776","0.776","1.0684","null",
"2555317","null","Tajae Sharpe","WR","TEN","WR","TEN","null","6.21","null","null","null","76","null","null","0.065","null","null","null","6.21","6.21","4.5903","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","5.93","null","null","null","82","null","null","0.06","null","null","null","5.93","5.93","7.4297","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555333","null","Corey Coleman","WR","CLE","WR","CLE","null","9.21","null","null","null","39","null","null","0.125","null","null","null","9.21","9.21","3.5881","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","13.216","null","null","null","31","null","null","2.813","null","null","null","13.216","13.216","3.4994","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","5.97","null","null","null","22","null","null","0.23","null","null","null","5.97","5.97","3.6914","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","7.02","null","null","null","65","null","null","0.175","null","null","null","7.02","7.02","4.0335","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","3.4","null","null","null","107","null","null","0.06","null","null","null","3.4","3.4","7.7081","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.55","null","null","null","146","null","null","0.025","null","null","null","0.55","0.55","null","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","1.82","null","null","null","58","null","null","0.225","null","null","null","1.82","1.82","null","null",
"2555370","null","Jordan Payton","WR","CLE","WR","CLE","null","0.47","null","null","null","151","null","null","0.025","null","null","null","0.47","0.47","null","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","null","1.198","null","null","null","34","null","null","0.703","null","null","null","1.198","1.198","null","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.42","null","null","null","153","null","null","0.025","null","null","null","0.42","0.42","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","5.22","null","null","null","28","null","null","0.29","null","null","null","5.22","5.22","4.1672","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","12.72","null","null","null","12","null","null","0.025","null","null","null","12.72","12.72","4.4166","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","2.08","null","null","null","130","null","null","0.12","null","null","null","2.08","2.08","6.9843","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555427","null","Nate Sudfeld","QB","WAS","QB","WAS","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","2.05","null","null","null","70","null","null","0.065","null","null","null","2.05","2.05","6.9128","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","5.7","null","null","null","47","null","null","0.26","null","null","null","5.7","5.7","3.4025","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","6.09","null","null","null","46","null","null","0.445","null","null","null","6.09","6.09","4.5726","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","0.65","null","null","null","89","null","null","0.02","null","null","null","0.65","0.65","3.1684","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","9.87","null","null","null","32","null","null","0.16","null","null","null","9.87","9.87","4.8687","null",
"2555468","null","Rashard Higgins","WR","CLE","WR","CLE","null","0.41","null","null","null","156","null","null","0.03","null","null","null","0.41","0.41","4.2562","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","null","1.95","null","null","null","132","null","null","0.09","null","null","null","1.95","1.95","null","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","2.36","null","null","null","126","null","null","0.12","null","null","null","2.36","2.36","2.8087","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.22","null","null","null","167","null","null","0.045","null","null","null","0.22","0.22","null","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","null","0","null","null","null","90","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0.31","null","null","null","79","null","null","0.01","null","null","null","0.31","0.31","null","null",
"2556075","null","Derrick Henry","RB","TEN","RB","TEN","null","4.92","null","null","null","51","null","null","0.755","null","null","null","4.92","4.92","5.5867","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","5.29","null","null","null","49","null","null","0.295","null","null","null","5.29","5.29","4.8066","null",
"2556144","null","Daniel Braverman","WR","CHI","WR","CHI","null","0","null","null","null","174","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.16","null","null","null","169","null","null","0.025","null","null","null","0.16","0.16","null","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","8.08","null","null","null","53","null","null","0.215","null","null","null","8.08","8.08","3.1984","null",
"2556232","null","Jake Rudock","QB","DET","QB","DET","null","0","null","null","null","65","null","null","null","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0.41","null","null","null","98","null","null","0.04","null","null","null","0.41","0.41","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","11.56","null","null","null","18","null","null","0.17","null","null","null","11.56","11.56","2.92","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","null","0.38","null","null","null","157","null","null","0.015","null","null","null","0.38","0.38","null","null",
"2556396","null","Chester Rogers","WR","IND","WR","IND","null","0.37","null","null","null","159","null","null","0.04","null","null","null","0.37","0.37","null","null",
"2556399","null","Tevaun Smith","WR","IND","WR","IND","null","0.28","null","null","null","164","null","null","0.025","null","null","null","0.28","0.28","null","null",
"2556404","null","Maurice Harris","WR","WAS","WR","WAS","null","0.28","null","null","null","164","null","null","0.055","null","null","null","0.28","0.28","4.4789","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","0.87","null","null","null","85","null","null","0.055","null","null","null","0.87","0.87","null","null",
"2556453","null","Hakeem Valles","TE","ARI","TE","ARI","null","0","null","null","null","90","null","null","0","null","null","null","0","0","null","null",
"2556460","null","Geronimo Allison","WR","GB","WR","GB","null","0.47","null","null","null","151","null","null","0.05","null","null","null","0.47","0.47","null","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","5.78","null","null","null","85","null","null","0.21","null","null","null","5.78","5.78","5.4254","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","1.95","null","null","null","55","null","null","0.1","null","null","null","1.95","1.95","11.7018","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","null","0.51","null","null","null","95","null","null","0.035","null","null","null","0.51","0.51","11.5153","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.052","null","null","null","59","null","null","0.004","null","null","null","0.052","0.052","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.91","null","null","null","64","null","null","0.095","null","null","null","0.91","0.91","4.6431","null",
"2556517","null","Ed Eagan","WR","BUF","WR","BUF","null","0","null","null","null","174","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","2.68","null","null","null","119","null","null","0.075","null","null","null","2.68","2.68","1.6952","null",
"2556563","null","Don Jackson","RB","GB","RB","GB","null","0","null","null","null","119","null","null","null","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","2.18","null","null","null","128","null","null","0.06","null","null","null","2.18","2.18","3.5325","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","2.97","null","null","null","115","null","null","0.105","null","null","null","2.97","2.97","2.8087","null",
"2556612","null","Tanner McEvoy","WR","SEA","WR","SEA","null","2.45","null","null","null","125","null","null","0.12","null","null","null","2.45","2.45","null","null",
"2556697","null","Bryce Treggs","WR","PHI","WR","PHI","null","3.35","null","null","null","108","null","null","0.025","null","null","null","3.35","3.35","11.6053","null",
"2556743","null","Chris Hubert","WR","ARI","WR","ARI","null","0","null","null","null","174","null","null","null","null","null","null","0","0","null","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","0.5","null","null","null","150","null","null","0.03","null","null","null","0.5","0.5","null","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","0.88","null","null","null","139","null","null","0.095","null","null","null","0.88","0.88","5.7038","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","1.84","null","null","null","73","null","null","0.275","null","null","null","1.84","1.84","5.1186","null",
"2556805","null","Johnny Holton","WR","OAK","WR","OAK","null","1.97","null","null","null","131","null","null","0.06","null","null","null","1.97","1.97","null","null",
"2556818","null","Ryan OMalley","TE","OAK","TE","OAK","null","0","null","null","null","90","null","null","null","null","null","null","0","0","null","null",
"2556882","null","Jake Lampman","WR","NO","WR","NO","null","0.16","null","null","null","169","null","null","0.07","null","null","null","0.16","0.16","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","5.59","null","null","null","48","null","null","0.41","null","null","null","5.59","5.59","9.7991","null",
"2557531","null","Troymaine Pope","RB","SEA","RB","SEA","null","6.36","null","null","null","42","null","null","0.065","null","null","null","6.36","6.36","7.3809","null",
