playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2507779","null","Donald Brown","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2507828","null","Logan Paulsen","TE","CHI","TE","CHI","null","0.38","null","null","null","56","null","null","0.02","null","null","null","0.38","0.38","3.7467","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2507999","null","Chris Ivory","RB","JAC","RB","JAC","null","3.83","null","null","null","42","null","null","0.115","null","null","null","3.83","3.83","3.4231","null",
"2508048","null","Mike Williams","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2508096","null","Tyler Clutts","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","5.54","null","null","null","70","null","null","0.25","null","null","null","5.54","5.54","7.1532","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2530515","null","Chris Hogan","WR","NE","WR","NE","null","5.72","null","null","null","67","null","null","0.115","null","null","null","5.72","5.72","5.3108","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","4.78","null","null","null","76","null","null","0.7","null","null","null","4.78","4.78","3.6732","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","13.02","null","null","null","10","null","null","0.205","null","null","null","13.02","13.02","2.138","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.55","null","null","null","75","null","null","0.175","null","null","null","0.55","0.55","6.9831","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","7.83","null","null","null","46","null","null","0.315","null","null","null","7.83","7.83","null","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","17.7","null","null","null","13","null","null","0.47","null","null","null","17.7","17.7","5.5348","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.08","null","null","null","38","null","null","0.045","null","null","null","1.08","1.08","null","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","7.71","null","null","null","15","null","null","0.375","null","null","null","7.71","7.71","5.5533","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","7.84","null","null","null","45","null","null","0.145","null","null","null","7.84","7.84","null","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.088","null","null","null","45","null","null","0.002","null","null","null","0.088","0.088","null","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","ATL","RB","ATL","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","17.25","null","null","null","3","null","null","1.98","null","null","null","17.25","17.25","null","null",
"2532884","null","Marvin Jones","WR","DET","WR","DET","null","11.39","null","null","null","21","null","null","0.475","null","null","null","11.39","11.39","null","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","7.87","null","null","null","43","null","null","0.035","null","null","null","7.87","7.87","6.232","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2532903","null","Rishard Matthews","WR","TEN","WR","TEN","null","6.78","null","null","null","54","null","null","0.155","null","null","null","6.78","6.78","5.1061","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","19.66","null","null","null","3","null","null","0.475","null","null","null","19.66","19.66","null","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","5.57","null","null","null","69","null","null","0.125","null","null","null","5.57","5.57","5.0038","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","1.82","null","null","null","102","null","null","0.21","null","null","null","1.82","1.82","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","18.32","null","null","null","7","null","null","0.21","null","null","null","18.32","18.32","null","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","CLE","QB","CLE","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","13.56","null","null","null","7","null","null","0.295","null","null","null","13.56","13.56","null","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","12.66","null","null","null","13","null","null","0.175","null","null","null","12.66","12.66","5.4132","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","10.53","null","null","null","27","null","null","0.225","null","null","null","10.53","10.53","null","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2533047","null","Orson Charles","TE","DET","TE","DET","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","16.05","null","null","null","19","null","null","0.435","null","null","null","16.05","16.05","null","null",
"2533437","null","Ronnie Hillman","RB","MIN","RB","MIN","null","4.58","null","null","null","37","null","null","0.345","null","null","null","4.58","4.58","7.0659","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","3.61","null","null","null","44","null","null","0.1","null","null","null","3.61","3.61","4.0854","null",
"2533460","null","Robert Turbin","RB","IND","RB","IND","null","2.03","null","null","null","61","null","null","0.09","null","null","null","2.03","2.03","5.7412","null",
"2533533","null","Rueben Randle","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2534244","null","Chase Ford","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.48","null","null","null","113","null","null","0.02","null","null","null","0.48","0.48","2.8544","null",
"2534437","null","Austin Johnson","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2534870","null","Alex Tanney","QB","FA","QB","FA","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.33","null","null","null","59","null","null","0.02","null","null","null","0.33","0.33","null","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2535681","null","Nathan Palmer","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","6.87","null","null","null","53","null","null","0.09","null","null","null","6.87","6.87","6.0273","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","4.81","null","null","null","35","null","null","0.12","null","null","null","4.81","4.81","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2535876","null","Griff Whalen","WR","SD","WR","SD","null","2.57","null","null","null","88","null","null","0.155","null","null","null","2.57","2.57","3.5709","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","3.38","null","null","null","48","null","null","0.045","null","null","null","3.38","3.38","4.0854","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","1.96","null","null","null","98","null","null","0.105","null","null","null","1.96","1.96","9.3025","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","0","null","null","null","123","null","null","0","null","null","null","0","0","2.2403","null",
"2536006","null","Matt Blanchard","QB","FA","QB","FA","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","1.99","null","null","null","62","null","null","0.125","null","null","null","1.99","1.99","6.5692","null",
"2536071","null","Cooper Helfet","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.85","null","null","null","44","null","null","0.08","null","null","null","0.85","0.85","3.4456","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2539197","null","Michael Williams","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2539199","null","Cameron Marshall","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","5.64","null","null","null","68","null","null","0.085","null","null","null","5.64","5.64","7.1532","null",
"2539208","null","Chris Pantale","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","4.01","null","null","null","40","null","null","0.145","null","null","null","4.01","4.01","4.9961","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.084","null","null","null","47","null","null","0.002","null","null","null","0.084","0.084","null","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0.57","null","null","null","74","null","null","0.055","null","null","null","0.57","0.57","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.1","null","null","null","81","null","null","0.065","null","null","null","0.1","0.1","6.6519","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.108","null","null","null","30","null","null","0.004","null","null","null","0.108","0.108","null","null",
"2539283","null","Jake Stoneburner","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.79","null","null","null","70","null","null","0.135","null","null","null","0.79","0.79","8.225","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","1.16","null","null","null","67","null","null","0.18","null","null","null","1.16","1.16","3.837","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","0.088","null","null","null","45","null","null","0.004","null","null","null","0.088","0.088","0.927","null",
"2539312","null","Brad Sorensen","QB","MIN","QB","MIN","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","1.28","null","null","null","66","null","null","0.125","null","null","null","1.28","1.28","4.0026","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","null","13.01","null","null","null","11","null","null","1.375","null","null","null","13.01","13.01","2.264","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0.31","null","null","null","60","null","null","0.005","null","null","null","0.31","0.31","null","null",
"2539663","null","Mike Gillislee","RB","BUF","RB","BUF","null","9.77","null","null","null","20","null","null","0.125","null","null","null","9.77","9.77","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","2","null","null","null","34","null","null","0.09","null","null","null","2","2","3.7467","null",
"2540005","null","Marlon Brown","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","9.85","null","null","null","18","null","null","0.06","null","null","null","9.85","9.85","3.4231","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","11.29","null","null","null","14","null","null","0.61","null","null","null","11.29","11.29","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","3.5","null","null","null","46","null","null","0.07","null","null","null","3.5","3.5","5.6584","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","6.33","null","null","null","57","null","null","0.165","null","null","null","6.33","6.33","null","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","6.99","null","null","null","17","null","null","0.75","null","null","null","6.99","6.99","6.4566","null",
"2540151","null","Justin Hunter","WR","BUF","WR","BUF","null","7.47","null","null","null","48","null","null","0.09","null","null","null","7.47","7.47","4.9014","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","10.54","null","null","null","16","null","null","0.555","null","null","null","10.54","10.54","3.7543","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","8.07","null","null","null","12","null","null","0.18","null","null","null","8.07","8.07","5.8544","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","10.63","null","null","null","3","null","null","0.825","null","null","null","10.63","10.63","null","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","12.91","null","null","null","11","null","null","0.22","null","null","null","12.91","12.91","3.9803","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","9.9","null","null","null","33","null","null","0.055","null","null","null","9.9","9.9","null","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2540178","null","Knile Davis","RB","GB","RB","GB","null","3.31","null","null","null","51","null","null","0.065","null","null","null","3.31","3.31","5.6584","null",
"2540181","null","Josh Boyce","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","0.58","null","null","null","51","null","null","0.05","null","null","null","0.58","0.58","4.9511","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","16.65","null","null","null","1","null","null","0.12","null","null","null","16.65","16.65","2.0156","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","0.23","null","null","null","69","null","null","0.23","null","null","null","0.23","0.23","null","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","9.24","null","null","null","6","null","null","0.45","null","null","null","9.24","9.24","4.1983","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2540257","null","Justice Cunningham","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.66","null","null","null","2","null","null","0.39","null","null","null","10.66","10.66","3.4456","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2540263","null","Sean Renfree","QB","FA","QB","FA","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2540273","null","Zac Stacy","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2540279","null","Nick Williams","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","2.43","null","null","null","30","null","null","0.235","null","null","null","2.43","2.43","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","1.09","null","null","null","105","null","null","0.295","null","null","null","1.09","1.09","9.0978","null",
"2541151","null","Zach Sudfeld","TE","FA","TE","FA","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","8.89","null","null","null","26","null","null","0.74","null","null","null","8.89","8.89","3.9198","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","1.07","null","null","null","39","null","null","0.075","null","null","null","1.07","1.07","4.4994","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","1.91","null","null","null","35","null","null","0.43","null","null","null","1.91","1.91","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","2.14","null","null","null","32","null","null","0.095","null","null","null","2.14","2.14","4.8005","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","1.85","null","null","null","100","null","null","0.025","null","null","null","1.85","1.85","6.3344","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2541768","null","Tim Wright","TE","DET","TE","DET","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2541778","null","Kendall Gaskins","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","5.86","null","null","null","66","null","null","0.18","null","null","null","5.86","5.86","6.5391","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","0.26","null","null","null","64","null","null","0","null","null","null","0.26","0.26","4.9511","null",
"2541905","null","Myles White","WR","FA","WR","FA","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2541910","null","George Winn","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0.84","null","null","null","106","null","null","0.125","null","null","null","0.84","0.84","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","4.8","null","null","null","75","null","null","0.21","null","null","null","4.8","4.8","6.6414","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.092","null","null","null","41","null","null","0.002","null","null","null","0.092","0.092","null","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","0","null","null","null","123","null","null","0","null","null","null","0","0","null","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","7.68","null","null","null","16","null","null","1.045","null","null","null","7.68","7.68","null","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","18.35","null","null","null","1","null","null","0.925","null","null","null","18.35","18.35","0.2957","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","10.26","null","null","null","29","null","null","0.14","null","null","null","10.26","10.26","3.2638","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","6.28","null","null","null","58","null","null","0.295","null","null","null","6.28","6.28","4.7991","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","16.24","null","null","null","18","null","null","0.375","null","null","null","16.24","16.24","6.3988","null",
"2543481","null","Jace Amaro","TE","TEN","TE","TEN","null","0.26","null","null","null","64","null","null","0.01","null","null","null","0.26","0.26","null","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","2.23","null","null","null","92","null","null","0.075","null","null","null","2.23","2.23","4.9014","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","6.05","null","null","null","59","null","null","0.135","null","null","null","6.05","6.05","5.6179","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.1","null","null","null","36","null","null","0.004","null","null","null","0.1","0.1","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","12.38","null","null","null","15","null","null","0.645","null","null","null","12.38","12.38","3.6732","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","18.15","null","null","null","8","null","null","0.095","null","null","null","18.15","18.15","5.2468","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","11.63","null","null","null","19","null","null","0.235","null","null","null","11.63","11.63","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","13.13","null","null","null","9","null","null","0.165","null","null","null","13.13","13.13","3.8779","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","2.61","null","null","null","56","null","null","0.08","null","null","null","2.61","2.61","4.8305","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","16.1","null","null","null","4","null","null","2.27","null","null","null","16.1","16.1","null","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","52","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","1.8","null","null","null","103","null","null","0.545","null","null","null","1.8","1.8","null","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","3.32","null","null","null","50","null","null","0.03","null","null","null","3.32","3.32","6.238","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","9.6","null","null","null","22","null","null","0.16","null","null","null","9.6","9.6","null","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","10.62","null","null","null","25","null","null","0.065","null","null","null","10.62","10.62","null","null",
"2543619","null","Walt Powell","WR","BUF","WR","BUF","null","5.35","null","null","null","71","null","null","0.16","null","null","null","5.35","5.35","7.6649","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0","null","null","null","70","null","null","0","null","null","null","0","0","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0.5","null","null","null","111","null","null","0.015","null","null","null","0.5","0.5","null","null",
