playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2543481","null","Jace Amaro","TE","TEN","TE","TEN","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","12.34","null","null","null","11","null","null","0.13","null","null","null","12.34","12.34","null","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","3.09","null","null","null","89","null","null","0.115","null","null","null","3.09","3.09","3.4948","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","7.94","null","null","null","46","null","null","0.12","null","null","null","7.94","7.94","3.9534","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","15.98","null","null","null","3","null","null","0.705","null","null","null","15.98","15.98","1.2023","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.1","null","null","null","38","null","null","0.004","null","null","null","0.1","0.1","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","11.2","null","null","null","19","null","null","0.52","null","null","null","11.2","11.2","5.2525","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","12.64","null","null","null","9","null","null","0.28","null","null","null","12.64","12.64","3.342","null",
"2543502","null","Tre Mason","RB","LA","RB","LA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","11.48","null","null","null","16","null","null","0.125","null","null","null","11.48","11.48","4.1826","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","4.21","null","null","null","50","null","null","0.255","null","null","null","4.21","4.21","5.3595","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","14.6","null","null","null","6","null","null","1.75","null","null","null","14.6","14.6","1.8994","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","3.16","null","null","null","55","null","null","0.36","null","null","null","3.16","3.16","null","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","8.42","null","null","null","30","null","null","1.015","null","null","null","8.42","8.42","3.3021","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0.61","null","null","null","115","null","null","0.07","null","null","null","0.61","0.61","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.084","null","null","null","50","null","null","0","null","null","null","0.084","0.084","null","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543655","null","Tyler Gaffney","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","11.32","null","null","null","13","null","null","0.105","null","null","null","11.32","11.32","3.3957","null",
"2543682","null","Bishop Sankey","RB","KC","RB","KC","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","0.95","null","null","null","46","null","null","0.05","null","null","null","0.95","0.95","7.0411","null",
"2543689","null","Kevin Norwood","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.07","null","null","null","87","null","null","0.07","null","null","null","0.07","0.07","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","null","88","null","null","0","null","null","null","0","0","10.0353","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","6.3","null","null","null","37","null","null","0.39","null","null","null","6.3","6.3","5.3595","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","5.85","null","null","null","19","null","null","0.2","null","null","null","5.85","5.85","4.4807","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","8.95","null","null","null","25","null","null","0.135","null","null","null","8.95","8.95","null","null",
"2543746","null","Josh Huff","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","0.81","null","null","null","107","null","null","0.065","null","null","null","0.81","0.81","5.9403","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","5.45","null","null","null","77","null","null","0.185","null","null","null","5.45","5.45","6.3223","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","4.37","null","null","null","48","null","null","0.15","null","null","null","4.37","4.37","5.64","null",
"2543774","null","Jared Abbrederis","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","2.71","null","null","null","32","null","null","0.14","null","null","null","2.71","2.71","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.092","null","null","null","44","null","null","0.004","null","null","null","0.092","0.092","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","6.89","null","null","null","57","null","null","0.12","null","null","null","6.89","6.89","4.7175","null",
"2543836","null","T.J. Jones","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","7.82","null","null","null","47","null","null","0.145","null","null","null","7.82","7.82","3.8769","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0.35","null","null","null","122","null","null","0.005","null","null","null","0.35","0.35","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550183","null","Jeremy Butler","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","8.45","null","null","null","29","null","null","0.495","null","null","null","8.45","8.45","3.9568","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","1.89","null","null","null","100","null","null","0.035","null","null","null","1.89","1.89","3.8769","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2550216","null","Jonathan Krause","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550223","null","Freddie Martino","WR","TB","WR","TB","null","2.38","null","null","null","93","null","null","0.29","null","null","null","2.38","2.38","4.3355","null",
"2550233","null","Rajion Neal","RB","CLE","RB","CLE","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550243","null","Justin Perillo","TE","GB","TE","GB","null","2.3","null","null","null","38","null","null","0.225","null","null","null","2.3","2.3","4.125","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","9.66","null","null","null","29","null","null","0.12","null","null","null","9.66","9.66","4.259","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.79","null","null","null","72","null","null","0.035","null","null","null","0.79","0.79","7.6039","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","5.25","null","null","null","42","null","null","0.265","null","null","null","5.25","5.25","4.7984","null",
"2550270","null","Nikita Whitlock","RB","NYG","RB","NYG","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550271","null","James Wilder","RB","CIN","RB","CIN","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","9.4","null","null","null","32","null","null","0.15","null","null","null","9.4","9.4","10.1433","null",
"2550278","null","Blake Annen","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","2.53","null","null","null","35","null","null","0.07","null","null","null","2.53","2.53","null","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","5.16","null","null","null","25","null","null","1.255","null","null","null","5.16","5.16","4.6229","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","0.7","null","null","null","111","null","null","0.025","null","null","null","0.7","0.7","3.4184","null",
"2550330","null","Kain Colter","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","8.18","null","null","null","43","null","null","0.155","null","null","null","8.18","8.18","null","null",
"2550355","null","Nic Jacobs","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2550410","null","Dustin Vaughan","QB","DAL","QB","DAL","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2550413","null","Corey Washington","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550415","null","Tony Washington","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","null","0.31","null","null","null","70","null","null","0.16","null","null","null","0.31","0.31","null","null",
"2550459","null","Javontee Herndon","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","2.66","null","null","null","58","null","null","0.095","null","null","null","2.66","2.66","6.7622","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0","null","null","null","88","null","null","0","null","null","null","0","0","6.2946","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","4.49","null","null","null","46","null","null","0.11","null","null","null","4.49","4.49","4.4243","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","null","0.9","null","null","null","47","null","null","0.005","null","null","null","0.9","0.9","7.2545","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550540","null","George Atkinson","RB","CLE","RB","CLE","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","6.38","null","null","null","36","null","null","0.245","null","null","null","6.38","6.38","5.64","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","3.37","null","null","null","87","null","null","0.245","null","null","null","3.37","3.37","4.6411","null",
"2550596","null","Darrin Reaves","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","4.64","null","null","null","82","null","null","0.26","null","null","null","4.64","4.64","5.9403","null",
"2550633","null","Senorise Perry","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","null","7.66","null","null","null","12","null","null","0.09","null","null","null","7.66","7.66","4.2673","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2550733","null","Kevin Smith","WR","SEA","WR","SEA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","2.51","null","null","null","60","null","null","0.255","null","null","null","2.51","2.51","8.165","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","17.03","null","null","null","5","null","null","0.035","null","null","null","17.03","17.03","null","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.084","null","null","null","50","null","null","0","null","null","null","0.084","0.084","4.2512","null",
"2552371","null","Garrett Grayson","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","0","null","null","null","88","null","null","0","null","null","null","0","0","0.9643","null",
"2552376","null","David Cobb","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","2.19","null","null","null","62","null","null","0.07","null","null","null","2.19","2.19","5.7336","null",
"2552380","null","Karlos Williams","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","0.21","null","null","null","84","null","null","0.07","null","null","null","0.21","0.21","null","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","0.3","null","null","null","71","null","null","0.3","null","null","null","0.3","0.3","2.7025","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0.6","null","null","null","58","null","null","0.065","null","null","null","0.6","0.6","null","null",
"2552401","null","MyCole Pruitt","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","0.69","null","null","null","112","null","null","0.035","null","null","null","0.69","0.69","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","8.95","null","null","null","37","null","null","0.165","null","null","null","8.95","8.95","5.3289","null",
"2552411","null","Dezmin Lewis","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","9.72","null","null","null","27","null","null","0.035","null","null","null","9.72","9.72","4.4883","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","1.6","null","null","null","103","null","null","0.565","null","null","null","1.6","1.6","8.7678","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","2.08","null","null","null","95","null","null","0.115","null","null","null","2.08","2.08","null","null",
"2552421","null","Kenny Bell","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","null","0.14","null","null","null","128","null","null","0.14","null","null","null","0.14","0.14","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","9.16","null","null","null","34","null","null","0.025","null","null","null","9.16","9.16","6.3223","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","6.13","null","null","null","70","null","null","0.045","null","null","null","6.13","6.13","5.2525","null",
"2552431","null","Vince Mayle","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","5.1","null","null","null","80","null","null","0.29","null","null","null","5.1","5.1","6.0167","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","8.91","null","null","null","26","null","null","0.205","null","null","null","8.91","8.91","4.3308","null",
"2552462","null","Gerald Christian","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","16.66","null","null","null","12","null","null","0.185","null","null","null","16.66","16.66","7.0548","null",
"2552468","null","Maxx Williams","TE","BAL","TE","BAL","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","17.66","null","null","null","3","null","null","0.84","null","null","null","17.66","17.66","1.6189","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","6.54","null","null","null","62","null","null","0.23","null","null","null","6.54","6.54","null","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","6.69","null","null","null","35","null","null","0.35","null","null","null","6.69","6.69","4.4243","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","10.59","null","null","null","17","null","null","0.445","null","null","null","10.59","10.59","null","null",
"2552476","null","Kenny Hilliard","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.76","null","null","null","73","null","null","0.035","null","null","null","0.76","0.76","5.7336","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.68","null","null","null","54","null","null","0.03","null","null","null","0.68","0.68","null","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","6.29","null","null","null","64","null","null","0.065","null","null","null","6.29","6.29","5.5582","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","0.35","null","null","null","64","null","null","0.005","null","null","null","0.35","0.35","null","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","DEN","TE","DEN","null","0.89","null","null","null","49","null","null","0.105","null","null","null","0.89","0.89","4.125","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","12.66","null","null","null","8","null","null","0.67","null","null","null","12.66","12.66","1.7124","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","0.7","null","null","null","53","null","null","0.03","null","null","null","0.7","0.7","3.556","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.104","null","null","null","36","null","null","0.006","null","null","null","0.104","0.104","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","4.98","null","null","null","81","null","null","0.415","null","null","null","4.98","4.98","5.6346","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","7.42","null","null","null","52","null","null","0.095","null","null","null","7.42","7.42","4.4883","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","10.95","null","null","null","20","null","null","0.645","null","null","null","10.95","10.95","3.8005","null",
"2552622","null","Chris Manhertz","TE","CAR","TE","CAR","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2552627","null","DeAndre Smelter","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","0","null","null","null","88","null","null","0","null","null","null","0","0","8.4455","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","6.78","null","null","null","17","null","null","0.76","null","null","null","6.78","6.78","4.6229","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","2.88","null","null","null","56","null","null","0.19","null","null","null","2.88","2.88","6.6687","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2552650","null","Mario Alford","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","7.25","null","null","null","55","null","null","0.245","null","null","null","7.25","7.25","null","null",
"2552654","null","Geremy Davis","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","10.13","null","null","null","24","null","null","0.175","null","null","null","10.13","10.13","5.3289","null",
"2552657","null","DeAndrew White","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0.62","null","null","null","57","null","null","0.04","null","null","null","0.62","0.62","null","null",
"2553117","null","Jarryd Hayne","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2553432","null","Kevin White","WR","CHI","WR","CHI","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","23.1","null","null","null","1","null","null","5.285","null","null","null","23.1","23.1","0.6837","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0.61","null","null","null","76","null","null","0.1","null","null","null","0.61","0.61","6.4817","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0.35","null","null","null","64","null","null","0.015","null","null","null","0.35","0.35","4.2673","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","16.44","null","null","null","14","null","null","0.075","null","null","null","16.44","16.44","null","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2553486","null","Trey Williams","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2553526","null","Antwan Goodley","WR","DAL","WR","DAL","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553548","null","Jake Kumerow","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","null","9.34","null","null","null","33","null","null","0.19","null","null","null","9.34","9.34","7.3158","null",
"2553575","null","Levi Norwood","WR","CHI","WR","CHI","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553600","null","Jameill Showers","QB","DAL","QB","DAL","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0.75","null","null","null","108","null","null","0.015","null","null","null","0.75","0.75","null","null",
"2553618","null","Brandon Wegher","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","1","null","null","null","105","null","null","0.14","null","null","null","1","1","1.2787","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553660","null","Akeem Hunt","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2553667","null","Matt LaCosse","TE","NYG","TE","NYG","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2553668","null","Jordan Leslie","WR","MIN","WR","MIN","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553682","null","Wes Saxton","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2553716","null","Rannell Hall","WR","CLE","WR","CLE","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
