matt forte,28,15.58,1,9.3,
jeremy hill,27,15.5,1,10.59,
lesean mccoy,35,14.905,1,9.97,
devonta freeman,27,13.67,1,10.57,
jordan howard,26,13.435,1,9.92,
jay ajayi,25,12.895,1,10.3,
frank gore,20,12.23,1,8.14,
carlos hyde,22,11.99,1,9.7,
thomas rawls,24,11.85,1,8.79,
isaiah crowell,19,11.82,1,7.02,
todd gurley,20,11.755,1,8.38,
lamar miller,23,11.72,1,8.53,
rob kelley,19,11.445,1,9.5,
mark ingram,25,11.25,1,8.01,
doug martin,23,11.085,1,10.08,
theo riddick,19,11.01,1,10.08,
devontae booker,18,10.74,1,10.87,
jonathan stewart,21,10.225,1,5.93,
darren sproles,15,10.135,1,6.99,
jerick mckinnon,12,9.905,1,6.62,
bilal powell,11,9.185,1,5.02,
tim hightower,16,8.76,1,7.16,
rashad jennings,14,8.655,1,7.64,
legarrette blount,24,8.55,1,9.37,
matt asiata,13,8.405,1,5.68,
tj yeldon,12,8.355,1,5.46,
tevin coleman,18,8.28,1,7.37,
kenneth dixon,14,8.015,1,5.88,
duke johnson,13,8,1,5.84,
dion lewis,16,7.94,1,5.84,
washington,10,7.65,1,2.65,
chris ivory,14,6.88,1,5.3,
terrance west,15,6.865,1,6.3,
rex burkhead,10,6.765,1,4.53,
james white,13,6.51,1,5.66,
chris thompson,13,6.485,1,4.26,
wendell smallwood,13,6.365,1,4.69,
james starks,12,5.43,1,2.67,
derrick henry,14,4.955,1,5.75,
benny cunningham,10,4.705,1,0,
justin forsett,10,4.495,1,7.35,
charles sims,10,4.085,1,3.5,
robert turbin,10,3.9,1,3.23,
fozzy whittaker,10,3.695,1,4.81,
paul perkins,12,3.5,1,5.68,
jeremy langford,11,3.49,1,3.9,
damien williams,11,3.46,1,1.73,
alfred blue,10,3.27,1,3.95,
alfred morris,14,3.255,1,5.07,
mike gillislee,16,3.215,1,3.81,
zach zenner,10,3.165,1,1.86,
shaun draughn,11,3.13,1,5.66,
troymaine pope,10,3.115,1,3.6,
christine michael,10,2.88,1,5.31,
deangelo williams,12,2.875,1,2.42,
andre ellington,10,2.72,1,2.97,
kyle juszczyk,10,2.62,1,0.52,
dujuan harris,10,2.16,1,1.41,
kadeem carey,10,2.115,1,2.09,
jonathan grimes,10,1.97,1,2.13,
lance dunbar,10,1.945,1,1.26,
kenneth farrow,10,1.76,1,1.88,
jay prosch,10,0,1,0.76,
akeem hunt,10,0,1,0.39,
tyler ervin,10,0,1,1.03,
glenn winston,10,0,1,0,
jordan todman,10,0,1,0.63,
cedric peerman,10,0,1,1.49,
josh ferguson,10,0,1,0.96,
cameron artispayne,10,0,1,0.8,
zach line,10,0,1,0.38,
derek watt,10,0,1,0.8,
denard robinson,11,0,1,0,
ronnie hillman,10,0,1,0.49,
corey grant,10,0,1,0.44,
kenyan drake,10,0,1,1.37,
cj spiller,10,0,1,0,
kerwynn williams,10,0,1,0.62,
stepfan taylor,10,0,1,0.72,
mike davis,10,0,1,1.15,
patrick dimarco,10,0,1,1.54,
kenjon barner,10,0,1,0.38,
ryan mathews,15,0,1,5.68,
terron ward,10,0,1,2.48,
matt jones,10,0,1,1.69,
peyton barber,10,0,1,2.04,
jacquizz rodgers,15,0,1,6.97,
malcolm brown,10,0,1,0.62,
daniel lasco,10,0,1,0.34,
george farmer,10,0,1,0.55,
alex collins,10,0,1,0.33,
marcus murphy,10,0,1,0.49,
travaris cadet,10,0,1,1.18,
john kuhn,10,0,1,0.57,
aaron ripkowski,10,0,1,0.97,
joe kerridge,10,0,1,0.65,
jalston fowler,10,0,1,0.76,
roosevelt nix,10,0,1,0.8,
keith smith,10,0,1,0.46,
mike tolbert,10,0,1,0.9,
antonio andrews,10,0,1,0.84,
bobby rainey,10,0,1,1.45,
juwan thompson,10,0,1,0.62,
shane vereen,10,0,1,1.65,
will johnson,10,0,1,0.68,
michael burton,10,0,1,0.56,
jonathan williams,10,0,1,0.64,
lorenzo taliaferro,10,0,1,0.31,
javorius allen,10,0,1,1.44,
jerome felton,10,0,1,0.42,
reggie bush,10,0,1,1.04,
james develin,10,0,1,0.21,
fitzgerald toussaint,10,0,1,1.86,
brandon bolden,10,0,1,0.7,
chase reynolds,10,0,1,0.5,
mike evans,40,17.865,2,10.81,
antonio brown,39,17.325,2,11.9,
odell beckham,36,16.73,2,12.92,
ty hilton,24,14.495,2,9.67,
larry fitzgerald,27,13.965,2,8.94,
dez bryant,26,13.245,2,10.36,
jordy nelson,29,13.02,2,8.82,
julian edelman,22,12.92,2,10.86,
emmanuel sanders,24,12.755,2,8.14,
tyrell williams,24,12.535,2,8.07,
demaryius thomas,22,12.51,2,9.11,
doug baldwin,27,12.46,2,10.19,
julio jones,37,12.385,2,7.19,
stefon diggs,23,12.29,2,9.3,
jordan matthews,17,12.12,2,7.86,
deandre hopkins,18,12.095,2,8.63,
michael thomas,27,11.86,2,8.19,
terrelle pryor,22,11.73,2,8.16,
jamison crowder,22,11.645,2,7.69,
brandon marshall,25,11.62,2,9.65,
brandin cooks,27,11.515,2,7.53,
golden tate,24,11.485,2,9.01,
sammy watkins,19,11.455,2,9.99,
kenny britt,22,11.295,2,8.55,
jarvis landry,19,11.235,2,9.1,
donte moncrief,18,10.945,2,7.1,
steve smith,17,10.71,2,7.96,
tyler boyd,20,10.52,2,8.17,
pierre garcon,15,10.46,2,8.54,
kelvin benjamin,19,10.41,2,7.5,
taylor gabriel,18,10.4,2,8.28,
allen robinson,16,10.375,2,7.86,
willie snead,21,10.31,2,6.64,
sterling shepard,15,10.265,2,7.17,
desean jackson,17,10.18,2,6.73,
malcolm mitchell,18,10.11,2,7.37,
davante adams,26,9.74,2,7,
rishard matthews,18,9.72,2,8.69,
cameron meredith,11,9.405,2,6.42,
anquan boldin,18,9.23,2,5.58,
brandon lafell,17,9.15,2,7.35,
mike wallace,19,9.03,2,6.83,
marvin jones,16,8.985,2,6.55,
randall cobb,18,8.825,2,7.54,
adam thielen,13,8.76,2,7.32,
devante parker,18,8.745,2,5.36,
cole beasley,17,8.705,2,8.72,
corey coleman,15,8.655,2,4.33,
dontrelle inman,19,8.575,2,4.67,
marqise lee,12,8.535,2,5.37,
michael floyd,13,8.425,2,4.42,
tavon austin,12,8.265,2,5.14,
marquess wilson,16,7.44,2,4.01,
ted ginn,13,7.43,2,4.04,
chris hogan,14,7.29,2,4.38,
jeremy kerley,13,7.25,2,6.09,
jj nelson,10,7.135,2,7.29,
tyler lockett,14,7.13,2,4.66,
quincy enunwa,15,7.07,2,4.59,
travis benjamin,12,6.935,2,5.13,
jermaine kearse,11,6.82,2,4.17,
quinton patton,11,6.71,2,2.63,
ty montgomery,12,6.465,2,5.23,
victor cruz,11,6.46,2,5.2,
eli rogers,11,6.27,2,3.36,
robert woods,14,6.2,2,5.83,
freddie martino,10,6.18,2,0.87,
robby anderson,10,5.995,2,3.09,
brian quick,13,5.995,2,4.62,
terrance williams,13,5.96,2,3.69,
kenny stills,13,5.91,2,4.3,
torrey smith,11,5.87,2,3.84,
john brown,13,5.86,2,3.73,
tajae sharpe,11,5.825,2,3.42,
phillip dorsett,10,5.5,2,3.98,
bryan walters,10,5.4,2,0.65,
devin funchess,10,5.285,2,3.15,
russell shepard,10,5.27,2,2.99,
james wright,10,4.955,2,0.52,
marquise goodwin,11,4.84,2,4.68,
justin hardy,10,4.78,2,4.1,
kendall wright,10,4.735,2,4.06,
breshad perriman,11,4.525,2,2.67,
cordarrelle patterson,13,4.23,2,3.48,
nelson agholor,10,4.195,2,5.7,
deonte thompson,10,4.125,2,0.91,
andrew hawkins,10,4.11,2,4,
kamar aiken,10,3.865,2,0.74,
cobi hamilton,10,3.295,2,0.82,
paul richardson,10,2.885,2,3.02,
jordan taylor,10,2.8,2,0.74,
justin hunter,10,2.63,2,3.51,
bryce treggs,10,2.595,2,1.92,
jalin marshall,10,2.53,2,0.59,
arrelious benn,10,2.49,2,0.96,
sammie coates,12,2.23,2,4.07,
jordan norwood,10,2.11,2,1.02,
rod streater,10,2.06,2,0.64,
brice butler,10,1.93,2,2.24,
charone peake,10,1.84,2,0.34,
ryan grant,10,1.805,2,0.25,
pharoh cooper,10,1.7,2,1.85,
andre roberts,10,1.605,2,0.83,
charles johnson,10,1.225,2,1.33,
jeremy butler,10,1.03,2,0.58,
aaron burbridge,10,0.955,2,0.2,
rashad ross,10,0,2,0.61,
maurice harris,10,0,2,0.6,
dorial greenbeckham,14,0,2,5.31,
laquon treadwell,10,0,2,0.81,
allen hurns,10,0,2,0,
eddie royal,10,0,2,0,
jeremy ross,10,0,2,0,
devin smith,10,0,2,1.04,
jarius wright,10,0,2,0.92,
chester rogers,10,0,2,1.02,
chris harper,10,0,2,0.79,
eric weems,10,0,2,1.18,
rashard higgins,10,0,2,0.73,
aldrick robinson,10,0,2,0.83,
mohamed sanu,12,0,2,0,
jordan payton,10,0,2,0,
brandon tate,10,0,2,0.9,
ricardo louis,10,0,2,0.42,
braxton miller,10,0,2,0,
keith mumphery,10,0,2,0.58,
bradley marquez,10,0,2,0.39,
dezmin lewis,10,0,2,0.15,
mike thomas,10,0,2,0.15,
jaelen strong,10,0,2,0,
marlon brown,10,0,2,0.98,
brenton bersin,10,0,2,2.19,
geremy davis,10,0,2,1.05,
tanner mcevoy,10,0,2,1.17,
cody latimer,10,0,2,0.8,
bennie fowler,10,0,2,1.88,
isaiah burse,10,0,2,0.15,
jeff janis,10,0,2,0.75,
jakeem grant,10,0,2,0.15,
trevor davis,10,0,2,1.06,
geronimo allison,10,0,2,0.75,
harry douglas,10,0,2,1,
leonte carroo,10,0,2,0.85,
darrius heywardbey,10,0,2,0.9,
marc mariani,10,0,2,0.79,
vince mayle,10,0,2,1.09,
lucky whitehead,10,0,2,0,
tre mcbride,10,0,2,0.79,
dwayne harris,10,0,2,0.69,
tavarres king,10,0,2,0.34,
cody core,10,0,2,1.15,
kalif raymond,10,0,2,0.98,
alex erickson,10,0,2,0.84,
brittan golden,10,0,2,0.54,
devin hester,10,0,2,0.59,
brandon coleman,11,0,2,0.87,
tommylee lewis,10,0,2,0.54,
jake lampman,10,0,2,1.14,
chris moore,10,0,2,0.27,
chris matthews,10,0,2,0.59,
danny amendola,10,0,2,4.73,
adam humphries,13,0,2,0,
paul turner,11,0,2,0.71,
roger lewis,10,0,2,0.8,
greg olsen,21,12.43,3,8.35,
tyler eifert,23,11.475,3,12.31,
jimmy graham,24,10.895,3,7.19,
zach ertz,15,9.565,3,7.29,
antonio gates,20,9.155,3,6.52,
delanie walker,22,9.08,3,6.61,
cameron brate,18,9.065,3,6.44,
jordan reed,24,8.815,3,4.5,
kyle rudolph,14,8.435,3,7.02,
ladarius green,13,8.425,3,7.18,
eric ebron,17,8.15,3,7.15,
jason witten,17,8.14,3,5.89,
cj fiedorowicz,15,7.835,3,7,
martellus bennett,16,7.53,3,6.47,
coby fleener,14,7.22,3,5.9,
lance kendricks,13,6.995,3,4.81,
dennis pitta,13,6.635,3,6.02,
vance mcdonald,14,6.315,3,5.45,
gary barnidge,12,6.275,3,5.07,
dwayne allen,11,6.22,3,3.99,
will tye,10,6.095,3,5.19,
charles clay,11,6.01,3,4.66,
jermaine gresham,10,5.89,3,4.3,
hunter henry,13,5.695,3,5.08,
jared cook,11,5.695,3,5.76,
cleveland,10,5.51,3,0.6,
jack doyle,10,5.36,3,5.96,
austin hooper,11,4.92,3,5.12,
aj derby,10,4.315,3,4.44,
ryan griffin,10,3.93,3,5.1,
vernon davis,13,3.74,3,5.08,
ben braunecker,10,3.505,3,0.54,
dion sims,10,3.345,3,3.87,
garrett celek,10,3.31,3,2.34,
richard rodgers,10,2.965,3,2.71,
virgil green,10,2.92,3,3.29,
jesse james,10,2.5,3,2.99,
trey burton,10,2.385,3,3.45,
levine toilolo,10,2.095,3,3.3,
crockett gillmore,10,2.085,3,1.58,
dominique jones,10,1.955,3,2.74,
jerell adams,10,1.91,3,0.66,
logan paulsen,10,1.865,3,1.16,
john phillips,10,1.845,3,0.57,
clay harbor,10,1.22,3,0.51,
luke stocker,10,0,3,1.24,
alan cross,10,0,3,0.37,
derek carrier,10,0,3,0.39,
david johnson,10,0,3,0.47,
brent celek,10,0,3,2.55,
darren fells,10,0,3,2.78,
matthew mulligan,10,0,3,0.67,
brandon pettigrew,10,0,3,0,
seth devalve,10,0,3,0.88,
stephen anderson,10,0,3,0.87,
randall telfer,10,0,3,0.31,
erik swoope,10,0,3,0.92,
rhett ellison,10,0,3,0.46,
david morgan,10,0,3,0.62,
julius thomas,11,0,3,0,
ben koyack,10,0,3,2.43,
alex ellis,10,0,3,0.57,
brandon bostick,10,0,3,1.26,
austin seferianjenkins,10,0,3,4.07,
xavier grimble,10,0,3,0.37,
cj uzomah,10,0,3,0.71,
jeron hamm,10,0,3,0.7,
tyler kroft,10,0,3,1.95,
nick oleary,10,0,3,0.79,
gerald christian,10,0,3,0.67,
joshua perkins,10,0,3,0.02,
ed dickson,10,0,3,1.68,
cory harkey,10,0,3,0.79,
tyler higbee,10,0,3,0.05,
sean mcgrath,10,0,3,0.69,
luke willson,10,0,3,1.74,
brandon williams,10,0,3,0.68,
nick vannett,10,0,3,0.41,
blake bell,10,0,3,0.07,
jeff heuerman,10,0,3,0.84,
marqueis gray,10,0,3,0.8,
gavin escobar,10,0,3,0.68,
larry donnell,10,0,3,1.76,
anthony fasano,10,0,3,2.29,
phillip supernaw,10,0,3,0.67,
jace amaro,10,0,3,2.04,
brandon myers,10,0,3,0.71,
nick boyle,10,0,3,0.51,
hakeem valles,10,0,3,0.02,
greg scruggs,10,0,3,0.66,
minnesota,21,10.718,4,4.26,
new england,17,8.734,4,4.62,
cincinnati,16,8.338,4,5.43,
atlanta,17,8.324,4,5.21,
miami,18,8.29,4,5.09,
arizona,14,8.084,4,5.38,
carolina,16,7.776,4,7.04,
san diego,19,7.654,4,5.32,
detroit,16,7.422,4,5.13,
washington,13,7.334,4,5.62,
tennessee,14,7.296,4,5.4,
new orleans,13,7.148,4,5.38,
indianapolis,17,7.112,4,4.77,
denver,19,7.076,4,5.85,
houston,13,7.074,4,4.89,
dallas,13,7.008,4,4,
seattle,16,6.984,4,4.79,
tampa bay,16,6.842,4,4.9,
philadelphia,15,6.74,4,5.4,
new york jets,11,6.512,4,5,
san francisco,12,6.472,4,5.24,
jacksonville,11,6.448,4,4.77,
buffalo,13,6.294,4,4.83,
pittsburgh,14,6.186,4,5.47,
chicago,10,5.924,4,4.97,
baltimore,14,5.914,4,5.14,
los angeles,13,5.74,4,2.39,
green bay,10,5.698,4,4.56,
new york giants,14,5.482,4,5.07,
cleveland,10,5.2,4,3.24,
