DeAndre Hopkins,9.04,0.0,0.0,0.0,0.0,0.0,0.0,8.7,5.3,66.6,0.4,0.0,0.0,0.0,
Michael Crabtree,8.93,0.0,0.0,0.0,0.0,0.0,0.0,7.9,5.1,63.0,0.4,0.0,0.0,0.0,
Jamison Crowder,8.89,0.0,0.0,0.0,0.5,3.0,0.0,6.1,4.9,60.5,0.4,0.0,0.0,0.1,
Kenny Britt,8.64,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.8,60.9,0.4,0.0,0.0,0.0,
Tyler Boyd,8.59,0.0,0.0,0.0,0.3,2.1,0.0,6.9,4.1,59.2,0.4,0.0,0.0,0.0,
Kelvin Benjamin,8.57,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.3,59.3,0.4,0.0,0.0,0.0,
Sterling Shepard,8.53,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.8,62.2,0.4,0.0,0.0,0.1,
Donte Moncrief,8.79,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.9,63.5,0.4,0.0,0.0,0.0,
Jeremy Maclin,8.44,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.4,61.1,0.4,0.0,0.0,0.0,
Terrelle Pryor Sr.,8.41,0.0,0.0,0.0,1.1,3.9,0.0,8.9,5.3,56.3,0.4,0.0,0.0,0.0,
Rishard Matthews,8.34,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.7,57.1,0.4,0.0,0.0,0.0,
Willie Snead,8.22,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.5,56.1,0.4,0.0,0.0,0.0,
Pierre Garcon,8.12,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.6,58.7,0.4,0.0,0.0,0.1,
Allen Robinson,8.35,0.0,0.0,0.0,0.0,0.0,0.0,8.8,4.9,60.2,0.4,0.0,0.0,0.1,
Golden Tate,7.92,0.0,0.0,0.0,0.4,2.9,0.0,6.7,5.0,54.1,0.4,0.0,0.0,0.0,
Steve Smith Sr.,7.92,0.0,0.0,0.0,0.0,0.0,0.0,8.2,5.3,60.9,0.3,0.0,0.0,0.1,
Jarvis Landry,7.92,0.0,0.0,0.0,0.5,2.4,0.0,7.3,5.2,52.1,0.4,0.0,0.0,0.1,
Malcolm Mitchell,7.87,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.0,55.2,0.4,0.0,0.0,0.0,
Mohamed Sanu,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cameron Meredith,7.16,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.1,52.4,0.3,0.0,0.0,0.0,
Corey Coleman,7.51,0.0,0.0,0.0,0.2,1.5,0.0,7.0,4.2,52.7,0.3,0.0,0.0,0.0,
Brandon LaFell,7.45,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.6,53.0,0.4,0.0,0.0,0.0,
Adam Thielen,7.37,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.5,51.8,0.3,0.0,0.0,0.0,
Michael Floyd,7.35,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.6,53.6,0.3,0.0,0.0,0.0,
DeVante Parker,7.29,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.5,50.3,0.4,0.0,0.0,0.0,
Marvin Jones Jr.,7.27,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.0,51.9,0.3,0.0,0.0,0.0,
Tavon Austin,7.13,0.0,0.0,0.0,1.7,7.7,0.0,7.5,4.8,42.8,0.3,0.0,0.0,0.1,
Anquan Boldin,7.11,0.0,0.0,0.0,0.0,0.0,0.0,6.1,4.0,50.8,0.3,0.0,0.0,0.0,
Davante Adams,7.03,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.3,49.5,0.3,0.0,0.0,0.0,
Mike Wallace,7.01,0.0,0.0,0.0,0.2,1.0,0.0,7.4,4.4,52.9,0.3,0.0,0.0,0.1,
Randall Cobb,6.60,0.0,0.0,0.0,0.5,1.9,0.0,6.8,4.3,43.8,0.3,0.0,0.0,0.0,
Adam Humphries,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
J.J. Nelson,6.47,0.0,0.0,0.0,0.8,5.4,0.0,4.7,2.9,41.9,0.3,0.0,0.0,0.0,
Cole Beasley,6.46,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,46.0,0.3,0.0,0.0,0.0,
Tyreek Hill,6.45,0.0,0.0,0.0,0.4,0.8,0.0,5.6,3.4,44.5,0.3,0.0,0.0,0.0,
Dontrelle Inman,6.45,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.3,44.9,0.3,0.0,0.0,0.0,
Jeremy Kerley,6.40,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.7,43.1,0.3,0.0,0.0,0.0,
Marquess Wilson,6.03,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.5,44.2,0.3,0.0,0.0,0.0,
Quinton Patton,6.37,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.5,44.0,0.3,0.0,0.0,0.0,
Marqise Lee,6.62,0.0,0.0,0.0,0.2,1.4,0.0,7.7,4.6,46.5,0.3,0.0,0.0,0.1,
Tyler Lockett,6.06,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.2,42.0,0.3,0.0,0.0,0.0,
Ted Ginn Jr.,6.06,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.9,40.6,0.3,0.0,0.0,0.0,
Chris Hogan,6.03,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.2,42.3,0.3,0.0,0.0,0.0,
Travis Benjamin,6.02,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.7,40.9,0.3,0.0,0.0,0.0,
Will Fuller V,5.97,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,42.9,0.3,0.0,0.0,0.0,
Jermaine Kearse,5.94,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.3,42.9,0.3,0.0,0.0,0.0,
Taylor Gabriel,8.25,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.3,56.1,0.4,0.0,0.0,0.0,
Ty Montgomery,5.63,0.0,0.0,0.0,4.9,19.8,0.1,2.4,1.9,21.1,0.1,0.0,0.0,0.0,
Terrance Williams,5.62,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.4,40.5,0.3,0.0,0.0,0.0,
Torrey Smith,5.54,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.3,38.3,0.3,0.0,0.0,0.0,
Victor Cruz,5.42,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.1,39.6,0.2,0.0,0.0,0.0,
Allen Hurns,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eli Rogers,5.39,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.0,37.4,0.3,0.0,0.0,0.0,
John Brown,5.32,0.0,0.0,0.0,0.8,5.4,0.0,3.7,2.4,33.5,0.2,0.0,0.0,0.0,
James Wright,5.26,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.5,37.5,0.3,0.0,0.0,0.0,
Quincy Enunwa,5.24,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.5,35.3,0.3,0.0,0.0,0.0,
Tajae Sharpe,5.05,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.0,34.6,0.3,0.0,0.0,0.0,
Robby Anderson,4.79,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.8,32.3,0.3,0.0,0.0,0.0,
Dorial,4.70,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.9,34.7,0.2,0.0,0.0,0.0,
Daniel Brown,3.65,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.2,26.7,0.2,0.0,0.0,0.0,
Seth Roberts,4.56,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.5,32.2,0.2,0.0,0.0,0.0,
Brian Quick,4.49,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.3,31.6,0.2,0.0,0.0,0.0,
Phillip Dorsett,4.60,0.0,0.0,0.0,0.2,0.8,0.0,3.6,2.4,32.4,0.2,0.0,0.0,0.0,
Robert Woods,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.8,29.9,0.2,0.0,0.0,0.0,
Devin Funchess,4.32,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.1,29.9,0.2,0.0,0.0,0.0,
Kenny Stills,4.27,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,29.4,0.2,0.0,0.0,0.0,
Deonte Thompson,3.85,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.6,27.7,0.2,0.0,0.0,0.0,
Breshad Perriman,3.85,0.0,0.0,0.0,0.2,0.6,0.0,4.1,2.5,28.9,0.1,0.0,0.0,0.0,
Chris Conley,3.83,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.4,27.7,0.2,0.0,0.0,0.0,
Marquise Goodwin,3.63,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.2,25.0,0.2,0.0,0.0,0.0,
Albert Wilson,3.56,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.0,25.8,0.2,0.0,0.0,0.0,
Kendall Wright,3.52,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.1,24.1,0.2,0.0,0.0,0.0,
Andrew Hawkins,3.47,0.0,0.0,0.0,0.2,1.5,0.0,3.2,2.1,23.6,0.2,0.0,0.0,0.0,
Freddie Martino,5.81,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.8,40.6,0.3,0.0,0.0,0.0,
Joshua Bellamy,3.01,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.8,22.1,0.1,0.0,0.0,0.0,
Braxton Miller,3.17,0.0,0.0,0.0,0.2,0.4,0.0,3.6,2.3,22.7,0.1,0.0,0.0,0.0,
Kamar Aiken,3.13,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.0,24.1,0.1,0.0,0.0,0.0,
Cobi Hamilton,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,20.5,0.1,0.0,0.0,0.0,
Corey Brown,3.06,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,21.2,0.2,0.0,0.0,0.0,
Andre Holmes,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7,20.3,0.1,0.0,0.0,0.0,
Nelson Agholor,2.84,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.7,21.0,0.1,0.0,0.0,0.0,
Cordarrelle Patterson,2.81,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,20.2,0.1,0.0,0.0,0.0,
Paul Richardson,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,18.2,0.1,0.0,0.0,0.0,
Jalin Marshall,2.46,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,16.6,0.1,0.0,0.0,0.0,
Jordan Taylor,2.45,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.4,17.6,0.1,0.0,0.0,0.0,
Russell Shepard,3.64,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.2,25.4,0.2,0.0,0.0,0.0,
Jaelen Strong,1.87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,13.8,0.1,0.0,0.0,0.0,
Rod Streater,1.87,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,12.9,0.1,0.0,0.0,0.0,
Justin Hardy,3.81,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.2,25.9,0.2,0.0,0.0,0.0,
Justin Hunter,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,10.7,0.1,0.0,0.0,0.0,
Bryce Treggs,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,11.4,0.1,0.0,0.0,0.0,
Jordan Norwood,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,9.4,0.1,0.0,0.0,0.0,
Ryan Grant,1.46,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,10.6,0.1,0.0,0.0,0.0,
Brice Butler,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7,9.5,0.1,0.0,0.0,0.0,
Pharoh Cooper,1.30,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7,8.1,0.1,0.0,0.0,0.0,
Sammie Coates,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,8.3,0.1,0.0,0.0,0.0,
Charone Peake,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,8.3,0.1,0.0,0.0,0.0,
Tyler Murphy,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.4,0.1,0.0,0.0,0.0,
Aaron Burbridge,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,7.3,0.1,0.0,0.0,0.0,
Jeremy Butler,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,6.7,0.0,0.0,0.0,0.0,
Bryan Walters,4.75,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.1,33.1,0.2,0.0,0.0,0.0,
Andre Roberts,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.6,0.0,0.0,0.0,0.0,
Charles Johnson,1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,7.2,0.0,0.0,0.0,0.0,
Arrelious Benn,2.08,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.4,15.0,0.1,0.0,0.0,0.0,
