Julius Thomas,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Garrett Celek,2.67,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.8,18.4,0.1,0.0,0.0,0.0,
Richard Rodgers,2.23,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,15.7,0.1,0.0,0.0,0.0,
Ryan Griffin,2.21,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.7,16.3,0.1,0.0,0.0,0.0,
Virgil Green,2.19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,15.7,0.1,0.0,0.0,0.0,
Dion Sims,1.94,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,13.4,0.1,0.0,0.0,0.0,
Crockett Gillmore,1.87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,14.3,0.1,0.0,0.0,0.0,
John Phillips,1.79,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.3,12.2,0.1,0.0,0.0,0.0,
Vernon Davis,1.68,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.2,12.2,0.1,0.0,0.0,0.0,
Logan Paulsen,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1,11.6,0.1,0.0,0.0,0.0,
Ben Braunecker,3.96,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.8,29.0,0.2,0.0,0.0,0.0,
Matt Lengel,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,10.1,0.1,0.0,0.0,0.0,
Jerell Adams,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,10.0,0.1,0.0,0.0,0.0,
Jesse James,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1,9.6,0.1,0.0,0.0,0.0,
Trey Burton,1.27,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,9.4,0.1,0.0,0.0,0.0,
Dominique Jones,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,8.0,0.1,0.0,0.0,0.0,
Clay Harbor,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,8.2,0.1,0.0,0.0,0.0,
Mychal Rivera,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,7.5,0.1,0.0,0.0,0.0,
Levine Toilolo,1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,7.1,0.1,0.0,0.0,0.0,
