playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","15.05","null","null","null","3","null","null","0.855","null","null","null","15.05","15.05","2.4707","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.27","null","null","null","96","null","null","0.005","null","null","null","0.27","0.27","4.8773","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","CLE","WR","CLE","null","10.29","null","null","null","25","null","null","0.335","null","null","null","10.29","10.29","3.6927","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","7.71","null","null","null","51","null","null","0.09","null","null","null","7.71","7.71","null","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.26","null","null","null","98","null","null","0.02","null","null","null","0.26","0.26","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","16.74","null","null","null","16","null","null","0.69","null","null","null","16.74","16.74","5.2815","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","4.71","null","null","null","31","null","null","0.095","null","null","null","4.71","4.71","9.539","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","6.28","null","null","null","18","null","null","0.245","null","null","null","6.28","6.28","4.1703","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","8.89","null","null","null","34","null","null","0.13","null","null","null","8.89","8.89","null","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.132","null","null","null","39","null","null","0.022","null","null","null","0.132","0.132","null","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","null","4.46","null","null","null","34","null","null","0.125","null","null","null","4.46","4.46","3.8545","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","11.44","null","null","null","16","null","null","0.09","null","null","null","11.44","11.44","5.4935","null",
"2532884","null","Marvin Jones","WR","DET","WR","DET","null","8.1","null","null","null","48","null","null","0.17","null","null","null","8.1","8.1","4.7217","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","7.35","null","null","null","58","null","null","0.005","null","null","null","7.35","7.35","5.8794","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","null","0.202","null","null","null","35","null","null","0.024","null","null","null","0.202","0.202","-1.3726","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","9.1","null","null","null","30","null","null","0.105","null","null","null","9.1","9.1","3.7734","null",
"2532900","null","Keshawn Martin","WR","FA","WR","FA","null","0.53","null","null","null","130","null","null","0.03","null","null","null","0.53","0.53","null","null",
"2532903","null","Rishard Matthews","WR","TEN","WR","TEN","null","8.86","null","null","null","35","null","null","0.23","null","null","null","8.86","8.86","2.9209","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","null","8.28","null","null","null","42","null","null","0.035","null","null","null","8.28","8.28","4.7217","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","16.92","null","null","null","14","null","null","0.135","null","null","null","16.92","16.92","5.6142","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2532968","null","Blair Walsh","K","FA","K","FA","null","0","null","null","null","32","null","null","0","null","null","null","0","0","null","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","20.77","null","null","null","2","null","null","0.77","null","null","null","20.77","20.77","null","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","7.98","null","null","null","49","null","null","0.185","null","null","null","7.98","7.98","4.979","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","1.09","null","null","null","121","null","null","0.26","null","null","null","1.09","1.09","11.6033","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","16.11","null","null","null","5","null","null","1.64","null","null","null","16.11","16.11","null","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","6.36","null","null","null","71","null","null","0.025","null","null","null","6.36","6.36","4.7217","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","4.73","null","null","null","30","null","null","0.04","null","null","null","4.73","4.73","4.802","null",
"2533047","null","Orson Charles","TE","DET","TE","DET","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","null","0.22","null","null","null","78","null","null","0.025","null","null","null","0.22","0.22","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","14.65","null","null","null","24","null","null","0.98","null","null","null","14.65","14.65","5.2815","null",
"2533437","null","Ronnie Hillman","RB","SD","RB","SD","null","0","null","null","null","114","null","null","0","null","null","null","0","0","4.9509","null",
"2533444","null","Randy Bullock","K","FA","K","FA","null","0","null","null","null","32","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","3.94","null","null","null","61","null","null","0.14","null","null","null","3.94","3.94","4.8037","null",
"2533460","null","Robert Turbin","RB","IND","RB","IND","null","3.49","null","null","null","66","null","null","0.095","null","null","null","3.49","3.49","4.2886","null",
"2533533","null","Rueben Randle","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0.29","null","null","null","74","null","null","0.005","null","null","null","0.29","0.29","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.5","null","null","null","131","null","null","0.005","null","null","null","0.5","0.5","4.979","null",
"2534437","null","Austin Johnson","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","null","0.88","null","null","null","84","null","null","0.435","null","null","null","0.88","0.88","5.5397","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0.44","null","null","null","86","null","null","0.02","null","null","null","0.44","0.44","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0.32","null","null","null","95","null","null","0.05","null","null","null","0.32","0.32","null","null",
"2534797","null","Greg Zuerlein","K","LA","K","LA","null","1.4","null","null","null","28","null","null","0.2","null","null","null","1.4","1.4","3.8308","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","4.27","null","null","null","36","null","null","0.085","null","null","null","4.27","4.27","4.1703","null",
"2534870","null","Alex Tanney","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","10.12","null","null","null","26","null","null","0.345","null","null","null","10.12","10.12","4.4001","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","3.34","null","null","null","68","null","null","0.275","null","null","null","3.34","3.34","5.9813","null",
"2535724","null","Dominique Jones","TE","MIA","TE","MIA","null","5","null","null","null","28","null","null","0.205","null","null","null","5","5","12.1707","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","0.35","null","null","null","144","null","null","0.015","null","null","null","0.35","0.35","7.2943","null",
"2535876","null","Griff Whalen","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","3.3","null","null","null","69","null","null","0.475","null","null","null","3.3","3.3","null","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0.31","null","null","null","71","null","null","0.01","null","null","null","0.31","0.31","3.3282","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","3.95","null","null","null","96","null","null","0.045","null","null","null","3.95","3.95","3.1139","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.57","null","null","null","126","null","null","0.01","null","null","null","0.57","0.57","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","0.21","null","null","null","149","null","null","0.015","null","null","null","0.21","0.21","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","4.5","null","null","null","56","null","null","0.185","null","null","null","4.5","4.5","6.2757","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","1.9","null","null","null","17","null","null","0.15","null","null","null","1.9","1.9","3.8308","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.19","null","null","null","80","null","null","0.075","null","null","null","0.19","0.19","5.3283","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","1.65","null","null","null","58","null","null","0.75","null","null","null","1.65","1.65","null","null",
"2539203","null","Cobi Hamilton","WR","PIT","WR","PIT","null","4.45","null","null","null","88","null","null","0.025","null","null","null","4.45","4.45","4.2072","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","6.33","null","null","null","73","null","null","0.145","null","null","null","6.33","6.33","5.8794","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","3.99","null","null","null","60","null","null","0.05","null","null","null","3.99","3.99","4.583","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","1.9","null","null","null","16","null","null","2.2204e-16","null","null","null","1.9","1.9","6.0508","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.058","null","null","null","48","null","null","0.008","null","null","null","0.058","0.058","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","5.08","null","null","null","82","null","null","0.135","null","null","null","5.08","5.08","5.8794","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","2.76","null","null","null","72","null","null","0.235","null","null","null","2.76","2.76","7.3796","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","5.11","null","null","null","50","null","null","0.345","null","null","null","5.11","5.11","5.0245","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.098","null","null","null","41","null","null","0.013","null","null","null","0.098","0.098","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.056","null","null","null","49","null","null","0.016","null","null","null","0.056","0.056","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","3.53","null","null","null","65","null","null","0.06","null","null","null","3.53","3.53","5.0981","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.18","null","null","null","106","null","null","0.03","null","null","null","0.18","0.18","2.8166","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","13.57","null","null","null","26","null","null","0.85","null","null","null","13.57","13.57","1.9544","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.24","null","null","null","100","null","null","0.02","null","null","null","0.24","0.24","null","null",
"2539322","null","Christine Michael","RB","GB","RB","GB","null","0.93","null","null","null","82","null","null","0.03","null","null","null","0.93","0.93","7.2324","null",
"2539336","null","Tavon Austin","WR","LA","WR","LA","null","6.95","null","null","null","64","null","null","0.11","null","null","null","6.95","6.95","4.3358","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","2.4","null","null","null","3","null","null","0.1","null","null","null","2.4","2.4","6.2728","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0.22","null","null","null","77","null","null","0.01","null","null","null","0.22","0.22","7.2231","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.02","null","null","null","56","null","null","0.002","null","null","null","0.02","0.02","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","5.58","null","null","null","80","null","null","0.29","null","null","null","5.58","5.58","4.786","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","3","null","null","null","53","null","null","0.175","null","null","null","3","3","5.223","null",
"2540005","null","Marlon Brown","WR","DEN","WR","DEN","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","6.9","null","null","null","43","null","null","0.175","null","null","null","6.9","6.9","3.847","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","9.8","null","null","null","27","null","null","0.32","null","null","null","9.8","9.8","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","4.55","null","null","null","53","null","null","0.025","null","null","null","4.55","4.55","5.0981","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","7.3","null","null","null","61","null","null","0.255","null","null","null","7.3","7.3","7.8088","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","10.93","null","null","null","4","null","null","0.245","null","null","null","10.93","10.93","3.5387","null",
"2540151","null","Justin Hunter","WR","BUF","WR","BUF","null","6.34","null","null","null","72","null","null","0.025","null","null","null","6.34","6.34","7.1656","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","7.91","null","null","null","11","null","null","0.47","null","null","null","7.91","7.91","4.3809","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","11.37","null","null","null","3","null","null","0.46","null","null","null","11.37","11.37","2.065","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","12.24","null","null","null","11","null","null","0.51","null","null","null","12.24","12.24","3.8213","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","21.91","null","null","null","1","null","null","2.515","null","null","null","21.91","21.91","1.9335","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","5.9","null","null","null","76","null","null","0.12","null","null","null","5.9","5.9","null","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0.36","null","null","null","91","null","null","0.025","null","null","null","0.36","0.36","8.5572","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","3.28","null","null","null","49","null","null","0.03","null","null","null","3.28","3.28","4.2756","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","7.37","null","null","null","57","null","null","0.02","null","null","null","7.37","7.37","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","4.27","null","null","null","37","null","null","0.235","null","null","null","4.27","4.27","2.6966","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","11.56","null","null","null","17","null","null","0.175","null","null","null","11.56","11.56","4.1414","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","3.91","null","null","null","42","null","null","0.11","null","null","null","3.91","3.91","null","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","5.9","null","null","null","21","null","null","0.11","null","null","null","5.9","5.9","4.9072","null",
"2540224","null","Mike James","RB","TB","RB","TB","null","0","null","null","null","114","null","null","0","null","null","null","0","0","6.6437","null",
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","1.75","null","null","null","77","null","null","0.13","null","null","null","1.75","1.75","6.8645","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","5.4","null","null","null","26","null","null","0.355","null","null","null","5.4","5.4","4.5914","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","8.49","null","null","null","7","null","null","0.39","null","null","null","8.49","8.49","3.3282","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","3.93","null","null","null","40","null","null","0.015","null","null","null","3.93","3.93","3.9598","null",
"2540279","null","Nick Williams","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","0.75","null","null","null","61","null","null","0.02","null","null","null","0.75","0.75","5.5388","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","0.38","null","null","null","139","null","null","0.005","null","null","null","0.38","0.38","6.9727","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.08","null","null","null","14","null","null","0.385","null","null","null","12.08","12.08","null","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","3.08","null","null","null","52","null","null","0.085","null","null","null","3.08","3.08","7.4336","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","4.67","null","null","null","32","null","null","0.16","null","null","null","4.67","4.67","4.0651","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","4.1","null","null","null","38","null","null","0.15","null","null","null","4.1","4.1","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","4.43","null","null","null","89","null","null","0.025","null","null","null","4.43","4.43","2.5993","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","4.46","null","null","null","57","null","null","0.305","null","null","null","4.46","4.46","4.8773","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","1.8","null","null","null","19","null","null","0.15","null","null","null","1.8","1.8","6.0508","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","9.76","null","null","null","28","null","null","0.09","null","null","null","9.76","9.76","6.008","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0.21","null","null","null","149","null","null","0.035","null","null","null","0.21","0.21","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","4.56","null","null","null","33","null","null","0.13","null","null","null","4.56","4.56","6.5915","null",
"2541910","null","George Winn","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","3.62","null","null","null","101","null","null","0.215","null","null","null","3.62","3.62","6.2652","null",
"2542022","null","Khiry Robinson","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2542060","null","Jordan Gay","K","BUF","K","BUF","null","0","null","null","null","32","null","null","null","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.036","null","null","null","51","null","null","0.004","null","null","null","0.036","0.036","null","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","9.63","null","null","null","30","null","null","0.32","null","null","null","9.63","9.63","null","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","7.37","null","null","null","13","null","null","0.365","null","null","null","7.37","7.37","3.3282","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","12.92","null","null","null","8","null","null","0.17","null","null","null","12.92","12.92","3.1139","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","12.96","null","null","null","7","null","null","0.07","null","null","null","12.96","12.96","3.8213","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","7.51","null","null","null","54","null","null","0.11","null","null","null","7.51","7.51","3.4997","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","16.12","null","null","null","17","null","null","0.205","null","null","null","16.12","16.12","null","null",
"2543481","null","Jace Amaro","TE","TEN","TE","TEN","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","11.43","null","null","null","17","null","null","0.285","null","null","null","11.43","11.43","null","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","4.86","null","null","null","84","null","null","0.06","null","null","null","4.86","4.86","3.3068","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","8.12","null","null","null","47","null","null","0.08","null","null","null","8.12","8.12","4.786","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","16.29","null","null","null","2","null","null","1.49","null","null","null","16.29","16.29","1.1201","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.122","null","null","null","40","null","null","0.029","null","null","null","0.122","0.122","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","10.33","null","null","null","23","null","null","0.035","null","null","null","10.33","10.33","2.6637","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","18.06","null","null","null","10","null","null","0.83","null","null","null","18.06","18.06","5.6142","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","12.64","null","null","null","10","null","null","0.63","null","null","null","12.64","12.64","3.9499","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","11.68","null","null","null","13","null","null","0.175","null","null","null","11.68","11.68","3.2425","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","2.08","null","null","null","75","null","null","0.305","null","null","null","2.08","2.08","6.0549","null",
"2543565","null","Andre Williams","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","11.57","null","null","null","16","null","null","0.025","null","null","null","11.57","11.57","3.479","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","1.14","null","null","null","119","null","null","0.045","null","null","null","1.14","1.14","null","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","9.3","null","null","null","29","null","null","0.245","null","null","null","9.3","9.3","4.7301","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","7.7","null","null","null","52","null","null","0.175","null","null","null","7.7","7.7","null","null",
"2543619","null","Walt Powell","WR","BUF","WR","BUF","null","3.91","null","null","null","97","null","null","0.015","null","null","null","3.91","3.91","7.4229","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0.32","null","null","null","146","null","null","0.04","null","null","null","0.32","0.32","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.02","null","null","null","56","null","null","0.008","null","null","null","0.02","0.02","null","null",
"2543641","null","Devin Street","WR","IND","WR","IND","null","0.54","null","null","null","129","null","null","0.025","null","null","null","0.54","0.54","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","8.5","null","null","null","33","null","null","0.125","null","null","null","8.5","8.5","3.6998","null",
"2543682","null","Bishop Sankey","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","2.99","null","null","null","54","null","null","0.575","null","null","null","2.99","2.99","6.1704","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.33","null","null","null","93","null","null","0.005","null","null","null","0.33","0.33","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","8.39","null","null","null","34","null","null","0.255","null","null","null","8.39","8.39","4.8037","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","8.06","null","null","null","9","null","null","0.075","null","null","null","8.06","8.06","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","10.81","null","null","null","22","null","null","0.15","null","null","null","10.81","10.81","4.0678","null",
"2543746","null","Josh Huff","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","3.05","null","null","null","105","null","null","0.045","null","null","null","3.05","3.05","4.5931","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","3.89","null","null","null","99","null","null","0.14","null","null","null","3.89","3.89","3.6927","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","7.68","null","null","null","38","null","null","0.22","null","null","null","7.68","7.68","4.9509","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.06","null","null","null","47","null","null","0.003","null","null","null","0.06","0.06","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","7.43","null","null","null","55","null","null","0.06","null","null","null","7.43","7.43","null","null",
"2543836","null","T.J. Jones","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","8.14","null","null","null","46","null","null","0.03","null","null","null","8.14","8.14","6.9727","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0.27","null","null","null","148","null","null","0.06","null","null","null","0.27","0.27","null","null",
"2550183","null","Jeremy Butler","WR","SD","WR","SD","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","8.98","null","null","null","32","null","null","0.535","null","null","null","8.98","8.98","5.3925","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","2.83","null","null","null","109","null","null","0.13","null","null","null","2.83","2.83","4.5931","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0.45","null","null","null","65","null","null","0.03","null","null","null","0.45","0.45","null","null",
"2550216","null","Jonathan Krause","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2550223","null","Freddie Martino","WR","TB","WR","TB","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","null","0.02","null","null","null","113","null","null","0.02","null","null","null","0.02","0.02","null","null",
"2550243","null","Justin Perillo","TE","FA","TE","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","9.15","null","null","null","33","null","null","0.275","null","null","null","9.15","9.15","3.757","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.18","null","null","null","104","null","null","2.7756e-17","null","null","null","0.18","0.18","null","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","4.67","null","null","null","52","null","null","0.125","null","null","null","4.67","4.67","null","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","4.8","null","null","null","85","null","null","0.225","null","null","null","4.8","4.8","4.5288","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","3.97","null","null","null","39","null","null","0.045","null","null","null","3.97","3.97","6.381","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","3.37","null","null","null","47","null","null","0.07","null","null","null","3.37","3.37","5.7494","null",
