1785.14,104.525
aaron rodgers,david johnson,rashad jennings,devontae booker,kelvin benjamin,deandre hopkins,steve smith,charles clay,new orleans,
cam newton,doug martin,isaiah crowell,dion lewis,julio jones,allen robinson,rishard matthews,greg olsen,green bay,
ryan fitzpatrick,david johnson,carlos hyde,terrelle pryor,kelvin benjamin,steve smith,greg olsen,hunter henry,tennessee,
blake bortles,david johnson,tevin coleman,james starks,amari cooper,deandre hopkins,steve smith,travis kelce,new orleans,
aaron rodgers,devonta freeman,todd gurley,rashad jennings,amari cooper,rishard matthews,tyler boyd,tyler eifert,cincinnati,
ryan fitzpatrick,david johnson,devonta freeman,devontae booker,deandre hopkins,mike wallace,devante parker,charles clay,tennessee,
aaron rodgers,david johnson,jeremy hill,thomas rawls,terrelle pryor,brandon marshall,deandre hopkins,travis kelce,jacksonville,
cam newton,david johnson,jeremy hill,chris ivory,allen robinson,deandre hopkins,tyler boyd,jared cook,denver,
tom brady,david johnson,carlos hyde,james starks,kelvin benjamin,brandon marshall,deandre hopkins,jared cook,san diego,
blake bortles,rashad jennings,doug martin,dion lewis,brandin cooks,terrelle pryor,kelvin benjamin,greg olsen,new orleans,
ryan fitzpatrick,devonta freeman,devontae booker,odell beckham,amari cooper,brandon marshall,kenny britt,travis kelce,tennessee,
tyrod taylor,david johnson,james starks,amari cooper,terrelle pryor,brandon marshall,tyler eifert,travis kelce,cincinnati,
aaron rodgers,carlos hyde,doug martin,odell beckham,terrelle pryor,rishard matthews,tyler boyd,gary barnidge,cincinnati,
cam newton,melvin gordon,thomas rawls,dion lewis,allen robinson,jordy nelson,mike wallace,hunter henry,new orleans,
aaron rodgers,david johnson,jeremy hill,doug martin,allen robinson,terrelle pryor,deandre hopkins,charles clay,jacksonville,
cam newton,thomas rawls,terrance west,julio jones,kelvin benjamin,rishard matthews,brandon marshall,greg olsen,tennessee,
blake bortles,david johnson,jeremy hill,thomas rawls,julio jones,brandon marshall,deandre hopkins,hunter henry,tennessee,
matt barkley,david johnson,jeremy hill,rashad jennings,brandin cooks,kelvin benjamin,brandon marshall,charles clay,cincinnati,
matt ryan,devonta freeman,carlos hyde,rashad jennings,amari cooper,deandre hopkins,tyler boyd,greg olsen,new orleans,
carson wentz,david johnson,jeremy hill,terrance west,jordy nelson,brandon marshall,deandre hopkins,jared cook,san diego,
tom brady,demarco murray,jeremy hill,allen robinson,kelvin benjamin,mike wallace,greg olsen,charles clay,green bay,
tom brady,demarco murray,tevin coleman,brandon marshall,kenny britt,tyler boyd,devante parker,greg olsen,denver,
matt ryan,devonta freeman,carlos hyde,thomas rawls,amari cooper,steve smith,tyler boyd,greg olsen,new orleans,
tyrod taylor,david johnson,chris ivory,brandin cooks,brandon marshall,mike wallace,greg olsen,hunter henry,cincinnati,
cam newton,david johnson,todd gurley,james starks,brandin cooks,deandre hopkins,kenny britt,jared cook,green bay,
tom brady,devonta freeman,carlos hyde,rashad jennings,rishard matthews,brandon marshall,tyler boyd,greg olsen,cincinnati,
aaron rodgers,david johnson,jeremy hill,terrance west,brandon marshall,deandre hopkins,steve smith,travis kelce,denver,
tom brady,david johnson,devonta freeman,jeremy hill,mike wallace,steve smith,devante parker,gary barnidge,tennessee,
tom brady,melvin gordon,james starks,terrance west,terrelle pryor,deandre hopkins,devante parker,travis kelce,denver,
ryan fitzpatrick,jeremy hill,rashad jennings,isaiah crowell,odell beckham,jordy nelson,mike wallace,tyler eifert,tennessee,
tyrod taylor,david johnson,thomas rawls,doug martin,allen robinson,kenny britt,tyler boyd,tyler eifert,jacksonville,
matt ryan,jeremy hill,carlos hyde,james starks,odell beckham,terrelle pryor,mike wallace,hunter henry,cincinnati,
